KRAS_1uMGDP_G12D_GDP_D_4002 - 1_X	KRAS_1uMGDP_G12D_GDP_D_4002 - 1_Y	KRAS_1uMGDP__G12D_GDP_D_400 - 1_X	KRAS_1uMGDP__G12D_GDP_D_400 - 1_Y
8359.27	-27.486	3401.21	-18.015
8359.75	-27.667	3401.69	-18.001
8360.39	-27.722	3402.17	-17.982
8360.88	-28.005	3402.65	-17.969
8361.36	-36.417	3403.29	-17.957
8361.83	-33.6	3403.77	-17.947
8362.32	-30.034	3404.25	-17.935
8362.8	-28.425	3404.73	-17.927
8363.44	-27.112	3405.21	-17.914
8363.92	-26.927	3405.69	-17.904
8364.39	-26.954	3406.17	-17.892
8364.88	-27.037	3406.81	-17.88
8365.52	-26.972	3407.29	-17.87
8366	-26.917	3407.77	-17.86
8366.47	-26.877	3408.25	-17.849
8366.96	-26.836	3408.73	-17.842
8367.44	-26.798	3409.21	-17.841
8368.08	-26.751	3409.85	-17.841
8368.57	-26.715	3410.33	-17.842
8369.03	-26.686	3410.81	-17.839
8369.52	-26.656	3411.29	-17.834
8370.16	-26.614	3411.77	-17.836
8370.64	-26.581	3412.25	-17.838
8371.11	-26.555	3412.89	-17.833
8371.59	-26.531	3413.37	-17.833
8372.08	-26.507	3413.85	-17.825
8372.72	-26.472	3414.33	-17.825
8373.2	-26.445	3414.81	-17.818
8373.67	-26.424	3415.29	-17.82
8374.16	-26.401	3415.93	-17.821
8374.64	-26.382	3416.41	-17.822
8375.28	-26.362	3416.89	-17.82
8375.75	-26.347	3417.37	-17.819
8376.24	-26.328	3417.85	-17.818
8376.72	-26.303	3418.33	-17.816
8377.36	-26.288	3418.97	-17.813
8377.84	-26.277	3419.45	-17.808
8378.31	-26.256	3419.93	-17.804
8378.8	-26.24	3420.41	-17.797
8379.28	-26.228	3420.89	-17.793
8379.92	-26.206	3421.37	-17.791
8380.39	-26.187	3421.85	-17.787
8380.87	-26.167	3422.49	-17.787
8381.36	-26.148	3422.97	-17.783
8382	-26.13	3423.45	-17.776
8382.48	-26.113	3423.93	-17.767
8382.95	-26.098	3424.41	-17.754
8383.44	-26.085	3424.89	-17.746
8383.92	-26.071	3425.53	-17.732
8384.56	-26.04	3426.01	-17.716
8385.04	-26.023	3426.49	-17.7
8385.51	-26.001	3426.97	-17.688
8386	-25.984	3427.45	-17.678
8386.48	-25.969	3427.93	-17.672
8387.12	-25.949	3428.57	-17.66
8387.59	-25.931	3429.05	-17.654
8388.08	-25.919	3429.53	-17.644
8388.56	-25.905	3430.01	-17.63
8389.04	-25.887	3430.49	-17.62
8389.51	-25.873	3430.97	-17.607
8390.15	-25.86	3431.45	-17.592
8390.64	-25.845	3432.09	-17.583
8391.12	-25.83	3432.57	-17.578
8391.59	-25.816	3433.05	-17.57
8392.23	-25.806	3433.53	-17.565
8392.71	-25.787	3434.01	-17.564
8393.2	-25.774	3434.49	-17.56
8393.68	-25.762	3435.13	-17.549
8394.15	-25.747	3435.61	-17.541
8394.79	-25.721	3436.09	-17.528
8395.28	-25.702	3436.57	-17.512
8395.76	-25.688	3437.05	-17.502
8396.25	-25.677	3437.53	-17.493
8396.87	-25.661	3438.17	-17.485
8397.36	-25.649	3438.65	-17.481
8397.84	-25.635	3439.13	-17.476
8398.32	-25.623	3439.61	-17.478
8398.79	-25.611	3440.09	-17.476
8399.43	-25.593	3440.57	-17.47
8399.92	-25.575	3441.21	-17.469
8400.4	-25.554	3441.69	-17.469
8400.88	-25.533	3442.17	-17.47
8401.35	-25.518	3442.65	-17.472
8401.99	-25.501	3443.13	-17.475
8402.48	-25.485	3443.61	-17.481
8402.96	-25.465	3444.25	-17.475
8403.43	-25.444	3444.73	-17.468
8404.07	-25.419	3445.21	-17.461
8404.56	-25.401	3445.69	-17.447
8405.04	-25.381	3446.17	-17.441
8405.53	-25.362	3446.65	-17.433
8405.99	-25.337	3447.29	-17.419
8406.63	-25.317	3447.77	-17.406
8407.12	-25.297	3448.25	-17.402
8407.6	-25.283	3448.73	-17.399
8408.07	-25.265	3449.21	-17.396
8408.71	-25.24	3449.69	-17.388
8409.2	-25.227	3450.33	-17.386
8409.68	-25.21	3450.81	-17.381
8410.16	-25.19	3451.29	-17.375
8410.63	-25.17	3451.77	-17.372
8411.27	-25.146	3452.25	-17.37
8411.76	-25.122	3452.73	-17.357
8412.24	-25.1	3453.37	-17.34
8412.73	-25.079	3453.85	-17.33
8413.2	-25.055	3454.33	-17.32
8413.68	-25.034	3454.81	-17.313
8414.32	-25.008	3455.29	-17.306
8414.8	-24.991	3455.77	-17.298
8415.27	-24.977	3456.41	-17.284
8415.76	-24.958	3456.89	-17.277
8416.24	-24.95	3457.37	-17.27
8416.88	-24.935	3457.85	-17.262
8417.37	-24.927	3458.33	-17.26
8417.83	-24.922	3458.81	-17.254
8418.32	-24.916	3459.29	-17.249
8418.8	-24.904	3459.93	-17.242
8419.44	-24.89	3460.41	-17.231
8419.91	-24.878	3460.89	-17.226
8420.4	-24.867	3461.37	-17.217
8420.88	-24.855	3461.85	-17.213
8421.52	-24.832	3462.49	-17.211
8422	-24.805	3462.97	-17.205
8422.47	-24.777	3463.45	-17.201
8422.96	-24.748	3463.93	-17.197
8423.44	-24.724	3464.41	-17.191
8424.08	-24.696	3464.89	-17.188
8424.55	-24.677	3465.53	-17.184
8425.04	-24.65	3466.01	-17.184
8425.52	-24.63	3466.49	-17.177
8426.16	-24.6	3466.97	-17.165
8426.64	-24.582	3467.45	-17.152
8427.11	-24.569	3467.93	-17.141
8427.6	-24.551	3468.41	-17.133
8428.08	-24.534	3469.05	-17.125
8428.72	-24.513	3469.53	-17.118
8429.21	-24.494	3470.01	-17.111
8429.67	-24.477	3470.49	-17.106
8430.16	-24.46	3470.97	-17.099
8430.64	-24.448	3471.45	-17.094
8431.28	-24.424	3472.09	-17.086
8431.75	-24.405	3472.57	-17.079
8432.24	-24.385	3473.05	-17.08
8432.72	-24.366	3473.53	-17.077
8433.36	-24.35	3474.01	-17.07
8433.85	-24.335	3474.49	-17.068
8434.32	-24.32	3474.97	-17.061
8434.8	-24.303	3475.61	-17.053
8435.28	-24.29	3476.09	-17.048
8435.92	-24.264	3476.57	-17.041
8436.39	-24.247	3477.05	-17.036
8436.88	-24.231	3477.53	-17.037
8437.36	-24.209	3478.01	-17.037
8437.84	-24.19	3478.65	-17.032
8438.49	-24.167	3479.13	-17.026
8438.96	-24.155	3479.61	-17.019
8439.44	-24.145	3480.09	-17.012
8439.92	-24.133	3480.57	-16.999
8440.39	-24.114	3481.05	-16.985
8441.03	-24.1	3481.69	-16.964
8441.52	-24.085	3482.17	-16.955
8442	-24.076	3482.65	-16.942
8442.49	-24.06	3483.13	-16.929
8442.95	-24.042	3483.61	-16.92
8443.59	-24.021	3484.09	-16.911
8444.08	-24.002	3484.57	-16.902
8444.56	-23.983	3485.21	-16.904
8445.05	-23.964	3485.69	-16.903
8445.51	-23.943	3486.17	-16.9
8446.16	-23.917	3486.65	-16.892
8446.64	-23.901	3487.13	-16.895
8447.12	-23.884	3487.61	-16.892
8447.59	-23.863	3488.25	-16.879
8448.23	-23.836	3488.73	-16.874
8448.72	-23.82	3489.21	-16.868
8449.2	-23.798	3489.69	-16.856
8449.69	-23.779	3490.17	-16.85
8450.16	-23.76	3490.65	-16.843
8450.79	-23.74	3491.13	-16.835
8451.28	-23.725	3491.77	-16.827
8451.76	-23.709	3492.25	-16.821
8452.23	-23.697	3492.73	-16.813
8452.87	-23.686	3493.21	-16.808
8453.36	-23.679	3493.69	-16.798
8453.84	-23.664	3494.33	-16.793
8454.33	-23.652	3494.81	-16.792
8454.79	-23.64	3495.29	-16.783
8455.43	-23.619	3495.77	-16.779
8455.92	-23.602	3496.25	-16.774
8456.4	-23.582	3496.73	-16.766
8456.87	-23.565	3497.37	-16.754
8457.36	-23.545	3497.85	-16.744
8458	-23.517	3498.33	-16.737
8458.48	-23.492	3498.81	-16.727
8458.96	-23.473	3499.29	-16.724
8459.43	-23.452	3499.77	-16.721
8460.08	-23.426	3500.25	-16.719
8460.56	-23.411	3500.89	-16.721
8461.04	-23.4	3501.37	-16.722
8461.53	-23.383	3501.85	-16.725
8462	-23.364	3502.33	-16.721
8462.64	-23.354	3502.81	-16.72
8463.12	-23.333	3503.29	-16.719
8463.61	-23.313	3503.93	-16.709
8464.07	-23.301	3504.41	-16.708
8464.56	-23.285	3504.89	-16.7
8465.2	-23.257	3505.37	-16.696
8465.68	-23.25	3505.85	-16.688
8466.17	-23.239	3506.49	-16.675
8466.64	-23.225	3506.97	-16.664
8467.12	-23.21	3507.45	-16.652
8467.6	-23.193	3507.93	-16.643
8468.25	-23.169	3508.41	-16.637
8468.71	-23.144	3508.89	-16.632
8469.2	-23.125	3509.53	-16.624
8469.68	-23.107	3510.01	-16.61
8470.17	-23.095	3510.49	-16.538
8470.81	-23.076	3510.97	-16.459
8471.28	-23.061	3511.45	-16.441
8471.76	-23.043	3511.93	-16.413
8472.24	-23.029	3512.41	-16.005
8472.88	-23.008	3513.05	-16.482
8473.35	-22.993	3513.53	-16.568
8473.84	-22.976	3514.01	-16.525
8474.32	-22.957	3514.49	-16.56
8474.81	-22.947	3514.97	-16.599
8475.45	-22.933	3515.45	-16.634
8475.92	-22.917	3516.09	-16.677
8476.4	-22.902	3516.57	-16.708
8476.88	-22.889	3517.05	-16.738
8477.52	-22.869	3517.53	-16.769
8478.01	-22.857	3518.01	-16.796
8478.48	-22.798	3518.49	-16.826
8478.96	-22.715	3519.13	-16.86
8479.45	-22.696	3519.61	-16.884
8480.09	-22.65	3520.09	-16.902
8480.55	-15.674	3520.57	-16.915
8481.04	-20.069	3521.05	-16.934
8481.52	-23.396	3521.53	-16.951
8482.01	-23.414	3522.01	-16.969
8482.65	-23.431	3522.65	-16.989
8483.12	-23.349	3523.13	-17.011
8483.6	-23.382	3523.61	-17.026
8484.08	-23.404	3524.09	-17.043
8484.72	-23.427	3524.57	-17.067
8485.19	-23.445	3525.05	-17.089
8485.68	-23.461	3525.69	-17.11
8486.16	-23.486	3526.17	-17.132
8486.65	-23.504	3526.65	-17.15
8487.29	-23.533	3527.13	-17.166
8487.76	-23.55	3527.61	-17.188
8488.24	-23.563	3528.09	-17.212
8488.72	-23.581	3528.73	-17.241
8489.37	-23.611	3529.21	-17.254
8489.85	-23.628	3529.69	-17.273
8490.32	-23.644	3530.17	-17.289
8490.8	-23.659	3530.65	-17.298
8491.29	-23.674	3531.13	-17.307
8491.75	-23.689	3531.77	-17.325
8492.39	-23.71	3532.25	-17.34
8492.88	-23.727	3532.73	-17.351
8493.36	-23.747	3533.21	-17.369
8493.85	-23.769	3533.69	-17.386
8494.32	-23.794	3534.17	-17.402
8494.96	-23.829	3534.81	-17.426
8495.44	-23.855	3535.29	-17.453
8495.93	-23.881	3535.77	-17.472
8496.39	-23.896	3536.25	-17.491
8496.88	-23.922	3536.73	-17.509
8497.52	-23.951	3537.21	-17.53
8498	-23.97	3537.69	-17.552
8498.49	-23.993	3538.33	-17.582
8498.96	-24.018	3538.81	-17.608
8499.6	-24.047	3539.29	-17.635
8500.08	-24.067	3539.77	-17.658
8500.57	-24.088	3540.25	-17.68
8501.03	-24.115	3540.89	-17.704
8501.52	-24.135	3541.37	-17.719
8502.16	-24.165	3541.85	-17.736
8502.64	-24.186	3542.33	-17.752
8503.13	-24.205	3542.81	-17.769
8503.6	-24.224	3543.29	-17.781
8504.24	-24.241	3543.93	-17.798
8504.72	-24.262	3544.41	-17.811
8505.21	-24.282	3544.89	-17.818
8505.67	-24.3	3545.37	-17.825
8506.16	-24.326	3545.85	-17.837
8506.8	-24.359	3546.33	-17.844
8507.28	-24.385	3546.97	-17.858
8507.77	-24.41	3547.45	-17.868
8508.24	-24.434	3547.93	-17.886
8508.72	-24.46	3548.41	-17.908
8509.36	-24.491	3548.89	-17.933
8509.84	-24.509	3549.37	-17.96
8510.33	-24.527	3550.01	-17.992
8510.8	-24.548	3550.49	-18.017
8511.44	-24.561	3550.97	-18.042
8511.92	-24.573	3551.45	-18.068
8512.41	-24.582	3551.93	-18.086
8512.88	-24.585	3552.41	-18.099
8513.36	-24.591	3553.05	-18.114
8514	-24.598	3553.53	-18.123
8514.48	-24.607	3554.01	-18.135
8514.97	-24.615	3554.49	-18.146
8515.44	-24.631	3554.97	-18.167
8515.92	-24.653	3555.45	-18.175
8516.56	-24.694	3556.09	-18.192
8517.05	-24.732	3556.57	-18.205
8517.51	-24.765	3557.05	-18.214
8518	-24.794	3557.53	-18.227
8518.48	-24.822	3558.01	-18.234
8519.12	-24.859	3558.49	-18.243
8519.61	-24.883	3559.13	-18.254
8520.08	-24.901	3559.61	-18.257
8520.56	-24.921	3560.09	-18.261
8521.04	-24.936	3560.57	-18.267
8521.68	-24.964	3561.05	-18.275
8522.15	-24.985	3561.53	-18.284
8522.64	-25	3562.01	-18.286
8523.12	-25.013	3562.65	-18.289
8523.61	-25.022	3563.13	-18.281
8524.25	-25.035	3563.61	-18.279
8524.72	-25.05	3564.09	-18.275
8525.2	-25.06	3564.57	-18.279
8525.68	-25.068	3565.05	-18.279
8526.33	-25.083	3565.69	-18.264
8526.81	-25.091	3566.17	-18.261
8527.28	-25.097	3566.65	-18.256
8527.76	-25.107	3567.13	-18.247
8528.25	-25.112	3567.61	-18.244
8528.89	-25.115	3568.09	-18.245
8529.36	-25.121	3568.73	-18.237
8529.84	-25.118	3569.21	-18.233
8530.32	-25.116	3569.69	-18.23
8530.81	-25.11	3570.17	-18.226
8531.45	-25.107	3570.65	-18.216
8531.92	-25.101	3571.13	-18.209
8532.4	-25.095	3571.77	-18.203
8532.89	-25.091	3572.25	-18.196
8533.53	-25.085	3572.73	-18.197
8534	-25.086	3573.21	-18.197
8534.48	-25.085	3573.69	-18.198
8534.96	-25.08	3574.17	-18.2
8535.45	-25.077	3574.81	-18.205
8536.09	-25.073	3575.29	-18.202
8536.56	-25.063	3575.77	-18.204
8537.04	-25.051	3576.25	-18.202
8537.53	-25.045	3576.73	-18.204
8538.17	-25.026	3577.21	-18.205
8538.65	-25.017	3577.69	-18.208
8539.12	-25.009	3578.33	-18.208
8539.6	-25.003	3578.81	-18.207
8540.09	-24.994	3579.29	-18.205
8540.73	-24.981	3579.77	-18.203
8541.2	-24.968	3580.25	-18.2
8541.68	-24.963	3580.73	-18.192
8542.17	-24.961	3581.37	-18.184
8542.65	-24.952	3581.85	-18.18
8543.29	-24.946	3582.33	-18.177
8543.76	-24.94	3582.81	-18.176
8544.24	-24.935	3583.29	-18.176
8544.73	-24.924	3583.77	-18.182
8545.2	-24.921	3584.41	-18.182
8545.68	-24.923	3584.89	-18.186
8546.32	-24.922	3585.37	-18.185
8546.8	-24.921	3585.85	-18.189
8547.29	-24.929	3586.33	-18.192
8547.76	-24.933	3586.81	-18.196
8548.24	-24.939	3587.45	-18.195
8548.88	-24.945	3587.93	-18.198
8549.37	-24.943	3588.41	-18.205
8549.83	-24.942	3588.89	-18.206
8550.32	-24.944	3589.37	-18.201
8550.96	-24.943	3589.85	-18.204
8551.44	-24.949	3590.49	-18.206
8551.93	-24.951	3590.97	-18.207
8552.4	-24.951	3591.45	-18.209
8552.88	-24.956	3591.93	-18.216
8553.52	-24.958	3592.41	-18.22
8554.01	-24.961	3593.05	-18.231
8554.49	-24.964	3593.53	-18.238
8554.96	-24.967	3594.01	-18.245
8555.6	-24.975	3594.49	-18.252
8556.08	-24.983	3594.97	-18.26
8556.57	-24.993	3595.45	-18.269
8557.04	-25.006	3595.93	-18.275
8557.52	-25.016	3596.57	-18.286
8558.16	-25.031	3597.05	-18.291
8558.64	-25.036	3597.53	-18.301
8559.13	-25.043	3598.01	-18.305
8559.6	-25.043	3598.49	-18.302
8560.08	-25.041	3598.97	-18.304
8560.72	-25.038	3599.61	-18.307
8561.21	-25.03	3600.09	-18.305
8561.68	-25.029	3600.57	-18.31
8562.16	-25.026	3601.05	-18.316
8562.8	-25.027	3601.53	-18.325
8563.29	-25.029	3602.01	-18.326
8563.77	-25.036	3602.49	-18.331
8564.24	-25.042	3603.13	-18.34
8564.72	-25.044	3603.61	-18.347
8565.36	-25.046	3604.09	-18.346
8565.85	-25.047	3604.57	-18.342
8566.32	-25.045	3605.05	-18.347
8566.8	-25.043	3605.53	-18.344
8567.44	-25.046	3606.17	-18.339
8567.92	-25.047	3606.65	-18.339
8568.41	-25.051	3607.13	-18.345
8568.88	-25.051	3607.61	-18.349
8569.36	-25.058	3608.09	-18.352
8569.85	-25.058	3608.57	-18.363
8570.49	-25.054	3609.21	-18.371
8570.97	-25.058	3609.69	-18.379
8571.44	-25.068	3610.17	-18.391
8571.92	-25.068	3610.65	-18.394
8572.41	-25.076	3611.13	-18.397
8573.05	-25.088	3611.61	-18.401
8573.52	-25.101	3612.25	-18.41
8574	-25.117	3612.73	-18.409
8574.49	-25.132	3613.21	-18.415
8574.97	-25.149	3613.69	-18.415
8575.61	-25.161	3614.17	-18.414
8576.08	-25.167	3614.65	-18.417
8576.56	-25.173	3615.13	-18.414
8577.05	-25.17	3615.77	-18.414
8577.69	-25.176	3616.25	-18.413
8578.16	-25.172	3616.73	-18.414
8578.64	-25.18	3617.21	-18.416
8579.13	-25.187	3617.69	-18.419
8579.61	-25.191	3618.17	-18.423
8580.25	-25.2	3618.81	-18.432
8580.72	-25.213	3619.29	-18.439
8581.2	-25.222	3619.77	-18.452
8581.69	-25.234	3620.25	-18.461
8582.33	-25.243	3620.73	-18.472
8582.8	-25.254	3621.21	-18.485
8583.28	-25.264	3621.69	-18.49
8583.76	-25.27	3622.33	-18.495
8584.25	-25.28	3622.81	-18.502
8584.89	-25.298	3623.29	-18.501
8585.36	-25.307	3623.77	-18.504
8585.84	-25.314	3624.25	-18.509
8586.33	-25.327	3624.73	-18.517
8586.81	-25.337	3625.37	-18.52
8587.45	-25.34	3625.85	-18.522
8587.92	-25.337	3626.33	-18.528
8588.4	-25.343	3626.81	-18.532
8588.89	-25.349	3627.29	-18.535
8589.53	-25.357	3627.77	-18.541
8590	-25.366	3628.41	-18.549
8590.48	-25.369	3628.9	-18.555
8590.97	-25.369	3629.38	-18.555
8591.45	-25.372	3629.85	-18.56
8592.09	-25.382	3630.33	-18.565
8592.56	-25.389	3630.81	-18.577
8593.04	-25.396	3631.45	-18.592
8593.53	-25.404	3631.93	-18.601
8594	-25.416	3632.41	-18.609
8594.64	-25.428	3632.89	-18.61
8595.12	-25.433	3633.37	-18.608
8595.61	-25.441	3633.85	-18.605
8596.09	-25.444	3634.49	-18.606
8596.56	-25.445	3634.97	-18.603
8597.2	-25.448	3635.45	-18.609
8597.68	-25.445	3635.93	-18.612
8598.17	-25.443	3636.41	-18.61
8598.64	-25.441	3636.89	-18.606
8599.12	-25.441	3637.53	-18.611
8599.6	-25.445	3638.01	-18.612
8600.25	-25.45	3638.49	-18.622
8600.73	-25.449	3638.97	-18.632
8601.2	-25.455	3639.45	-18.636
8601.68	-25.46	3639.94	-18.638
8602.32	-25.471	3640.57	-18.636
8602.81	-25.48	3641.05	-18.642
8603.29	-25.483	3641.53	-18.646
8603.76	-25.482	3642.01	-18.653
8604.24	-25.484	3642.49	-18.661
8604.88	-25.49	3642.97	-18.674
8605.37	-25.499	3643.61	-18.685
8605.84	-25.505	3644.09	-18.694
8606.32	-25.515	3644.57	-18.704
8606.96	-25.52	3645.05	-18.712
8607.45	-25.523	3645.53	-18.718
8607.93	-25.524	3646.01	-18.717
8608.4	-25.533	3646.65	-18.721
8608.88	-25.537	3647.14	-18.725
8609.52	-25.539	3647.61	-18.73
8610.01	-25.538	3648.09	-18.74
8610.48	-25.544	3648.57	-18.742
8610.96	-25.549	3649.05	-18.741
8611.45	-25.557	3649.69	-18.745
8612.09	-25.561	3650.17	-18.746
8612.57	-25.562	3650.66	-18.746
8613.04	-25.568	3651.14	-18.747
8613.52	-25.571	3651.61	-18.746
8614.16	-25.578	3652.09	-18.748
8614.65	-25.585	3652.57	-18.745
8615.12	-25.591	3653.22	-18.743
8615.6	-25.593	3653.7	-18.747
8616.08	-25.591	3654.17	-18.748
8616.72	-25.594	3654.66	-18.752
8617.21	-25.59	3655.14	-18.759
8617.68	-25.594	3655.77	-18.766
8618.16	-25.604	3656.25	-18.771
8618.8	-25.604	3656.74	-18.773
8619.29	-25.609	3657.22	-18.776
8619.77	-25.617	3657.7	-18.778
8620.24	-25.625	3658.17	-18.782
8620.72	-25.64	3658.81	-18.785
8621.37	-25.655	3659.29	-18.784
8621.85	-25.667	3659.77	-18.789
8622.32	-25.675	3660.25	-18.789
8622.8	-25.681	3660.74	-18.794
8623.29	-25.687	3661.22	-18.794
8623.93	-25.698	3661.85	-18.794
8624.41	-25.701	3662.33	-18.793
8624.88	-25.706	3662.81	-18.795
8625.36	-25.712	3663.29	-18.8
8625.85	-25.717	3663.77	-18.799
8626.32	-25.723	3664.25	-18.802
8626.96	-25.73	3664.74	-18.806
8627.44	-25.733	3665.38	-18.81
8627.93	-25.732	3665.85	-18.809
8628.41	-25.737	3666.33	-18.81
8629.05	-25.742	3666.81	-18.811
8629.52	-25.745	3667.29	-18.811
8630	-25.749	3667.94	-18.807
8630.49	-25.755	3668.42	-18.807
8630.97	-25.76	3668.9	-18.808
8631.6	-25.769	3669.38	-18.812
8632.08	-25.77	3669.85	-18.818
8632.57	-25.776	3670.33	-18.82
8633.05	-25.782	3670.98	-18.821
8633.69	-25.791	3671.46	-18.823
8634.16	-25.8	3671.94	-18.825
8634.64	-25.798	3672.42	-18.829
8635.13	-25.803	3672.9	-18.836
8635.61	-25.803	3673.38	-18.838
8636.25	-25.806	3674.01	-18.84
8636.72	-25.812	3674.5	-18.847
8637.21	-25.814	3674.98	-18.852
8637.69	-25.817	3675.46	-18.853
8638.16	-25.817	3675.94	-18.86
8638.8	-25.817	3676.42	-18.87
8639.28	-25.818	3677.05	-18.874
8639.77	-25.82	3677.53	-18.884
8640.25	-25.818	3678.02	-18.891
8640.89	-25.818	3678.5	-18.896
8641.36	-25.81	3678.98	-18.901
8641.84	-25.807	3679.46	-18.912
8642.33	-25.81	3680.09	-18.918
8642.8	-25.82	3680.58	-18.922
8643.44	-25.826	3681.05	-18.927
8643.92	-25.828	3681.54	-18.931
8644.41	-25.836	3682.01	-18.93
8644.89	-25.841	3682.5	-18.928
8645.53	-25.85	3683.14	-18.924
8646	-25.86	3683.61	-18.916
8646.48	-25.865	3684.1	-18.917
8646.97	-25.863	3684.57	-18.915
8647.61	-25.864	3685.06	-18.917
8648.08	-25.869	3685.53	-18.923
8648.56	-25.873	3686.18	-18.924
8649.05	-25.88	3686.66	-18.925
8649.53	-25.889	3687.14	-18.929
8650	-25.895	3687.61	-18.936
8650.64	-25.899	3688.09	-18.944
8651.12	-25.905	3688.58	-18.952
8651.61	-25.911	3689.06	-18.957
8652.09	-25.914	3689.7	-18.961
8652.56	-25.921	3690.18	-18.965
8653.2	-25.919	3690.66	-18.965
8653.69	-25.915	3691.14	-18.971
8654.17	-25.917	3691.61	-18.971
8654.64	-25.917	3692.09	-18.976
8655.12	-25.914	3692.74	-18.973
8655.76	-25.922	3693.22	-18.966
8656.25	-25.933	3693.7	-18.961
8656.73	-25.941	3694.18	-18.961
8657.2	-25.955	3694.66	-18.962
8657.84	-25.971	3695.14	-18.965
8658.33	-25.984	3695.78	-18.971
8658.81	-25.991	3696.25	-18.969
8659.28	-26.001	3696.74	-18.971
8659.76	-26.001	3697.22	-18.978
8660.25	-26.003	3697.7	-18.982
8660.89	-26	3698.18	-18.986
8661.37	-25.994	3698.82	-18.998
8661.84	-25.993	3699.3	-19.001
8662.32	-25.994	3699.77	-19.001
8662.96	-25.993	3700.25	-19.007
8663.45	-25.998	3700.74	-19.009
8663.92	-26.003	3701.22	-19.013
8664.4	-26.002	3701.86	-19.014
8664.89	-26.003	3702.34	-19.018
8665.53	-26.001	3702.82	-19.02
8666.01	-26	3703.3	-19.022
8666.48	-26	3703.78	-19.031
8666.96	-26.001	3704.26	-19.037
8667.45	-26.003	3704.9	-19.043
8668.09	-26.006	3705.38	-19.047
8668.57	-26.011	3705.86	-19.046
8669.04	-26.014	3706.34	-19.051
8669.53	-26.015	3706.82	-19.06
8670.17	-26.016	3707.3	-19.062
8670.65	-26.015	3707.94	-19.07
8671.12	-26.017	3708.42	-19.075
8671.6	-26.015	3708.9	-19.078
8672.09	-26.014	3709.38	-19.078
8672.73	-26.01	3709.86	-19.086
8673.21	-26.007	3710.34	-19.082
8673.68	-26.009	3710.98	-19.078
8674.17	-26.008	3711.46	-19.077
8674.65	-26.01	3711.94	-19.069
8675.29	-26.015	3712.42	-19.071
8675.76	-26.018	3712.9	-19.071
8676.24	-26.017	3713.54	-19.077
8676.73	-26.025	3714.02	-19.08
8677.21	-26.026	3714.5	-19.079
8677.68	-26.028	3714.98	-19.083
8678.32	-26.038	3715.46	-19.089
8678.8	-26.048	3715.94	-19.092
8679.29	-26.052	3716.58	-19.094
8679.77	-26.058	3717.06	-19.097
8680.4	-26.067	3717.54	-19.104
8680.88	-26.081	3718.02	-19.114
8681.37	-26.083	3718.5	-19.123
8681.85	-26.095	3718.98	-19.127
8682.32	-26.102	3719.62	-19.139
8682.96	-26.107	3720.1	-19.152
8683.44	-26.116	3720.58	-19.156
8683.93	-26.123	3721.06	-19.169
8684.41	-26.128	3721.54	-19.178
8685.05	-26.132	3722.18	-19.196
8685.52	-26.136	3722.66	-19.21
8686.01	-26.134	3723.14	-19.22
8686.49	-26.131	3723.62	-19.223
8686.96	-26.129	3724.1	-19.235
8687.6	-26.127	3724.58	-19.243
8688.08	-26.126	3725.22	-19.25
8688.57	-26.127	3725.7	-19.258
8689.05	-26.125	3726.18	-19.269
8689.69	-26.129	3726.66	-19.27
8690.16	-26.136	3727.14	-19.278
8690.65	-26.138	3727.62	-19.291
8691.13	-26.142	3728.26	-19.294
8691.6	-26.148	3728.74	-19.302
8692.24	-26.154	3729.22	-19.307
8692.72	-26.159	3729.7	-19.308
8693.21	-26.159	3730.18	-19.307
8693.69	-26.163	3730.66	-19.304
8694.16	-26.163	3731.3	-19.305
8694.8	-26.17	3731.78	-19.302
8695.29	-26.176	3732.26	-19.294
8695.77	-26.183	3732.74	-19.291
8696.25	-26.19	3733.38	-19.295
8696.88	-26.198	3733.86	-19.301
8697.36	-26.205	3734.34	-19.305
8697.85	-26.213	3734.82	-19.313
8698.33	-26.212	3735.3	-19.316
8698.8	-26.213	3735.78	-19.318
8699.28	-26.217	3736.26	-19.319
8699.92	-26.218	3736.9	-19.327
8700.41	-26.222	3737.38	-19.335
8700.89	-26.225	3737.86	-19.337
8701.36	-26.225	3738.34	-19.346
8701.85	-26.222	3738.82	-19.346
8702.33	-26.224	3739.3	-19.347
8702.97	-26.226	3739.94	-19.346
8703.44	-26.223	3740.42	-19.343
8703.92	-26.221	3740.9	-19.344
8704.41	-26.219	3741.38	-19.341
8705.05	-26.228	3741.86	-19.333
8705.53	-26.232	3742.34	-19.333
8706	-26.237	3742.82	-19.33
8706.49	-26.237	3743.46	-19.328
8706.97	-26.236	3743.94	-19.33
8707.61	-26.244	3744.42	-19.332
8708.08	-26.246	3744.9	-19.336
8708.56	-26.258	3745.38	-19.339
8709.05	-26.269	3746.02	-19.346
8709.69	-26.276	3746.5	-19.355
8710.17	-26.284	3746.98	-19.357
8710.64	-26.283	3747.46	-19.359
8711.13	-26.284	3747.94	-19.364
8711.61	-26.282	3748.42	-19.362
8712.25	-26.278	3749.06	-19.354
8712.73	-26.28	3749.54	-19.351
