Column B vs. Column A_X	Column B vs. Column A_Y
1913.33	14.1286
1913.82	14.1085
1914.28	14.0873
1914.77	14.0566
1915.25	14.0331
1915.89	14.0083
1916.38	13.9843
1916.85	13.9652
1917.33	13.9406
1917.81	13.9075
1918.46	13.8703
1918.92	13.8398
1919.41	13.8112
1919.89	13.7853
1920.38	13.7659
1921.02	13.7535
1921.49	13.7348
1921.97	13.7119
1922.45	13.6838
1922.94	13.6502
1923.58	13.6243
1924.05	13.6037
1924.53	13.5869
1925.02	13.5657
1925.49	13.5452
1926.13	13.5278
1926.61	13.5102
1927.09	13.5027
1927.58	13.4973
1928.05	13.4849
1928.53	13.4609
1929.17	13.4375
1929.66	13.4303
1930.12	13.4164
1930.61	13.4016
1931.09	13.3996
1931.73	13.3906
1932.22	13.3829
1932.69	13.3831
1933.17	13.3731
1933.66	13.3615
1934.14	13.3381
1934.78	13.3073
1935.25	13.2928
1935.73	13.2762
1936.22	13.2472
1936.69	13.2183
1937.33	13.1898
1937.81	13.1762
1938.29	13.1726
1938.78	13.157
1939.42	13.1323
1939.89	13.1248
1940.37	13.1151
1940.86	13.1142
1941.32	13.1183
1941.97	13.1048
1942.45	13.1024
1942.93	13.1003
1943.42	13.0928
1944.06	13.0967
1944.53	13.0898
1945.01	13.073
1945.5	13.0606
1945.96	13.0454
1946.45	13.0223
1947.09	12.9984
1947.57	12.9695
1948.06	12.9492
1948.53	12.9153
1949.01	12.8826
1949.5	12.8599
1950.14	12.8365
1950.62	12.8235
1951.09	12.8135
1951.57	12.8034
1952.06	12.7857
1952.7	12.7737
1953.17	12.7618
1953.65	12.7424
1954.13	12.7308
1954.62	12.711
1955.26	12.6713
1955.73	12.6538
1956.21	12.6282
1956.7	12.5936
1957.17	12.5578
1957.8	12.5088
1958.29	12.4733
1958.77	12.4514
1959.26	12.4397
1959.73	12.4219
1960.21	12.4119
1960.85	12.3963
1961.34	12.3893
1961.82	12.3764
1962.29	12.3801
1962.77	12.389
1963.41	12.3926
1963.9	12.4065
1964.37	12.4067
1964.85	12.393
1965.33	12.3541
1965.82	12.2951
1966.46	12.1939
1966.93	12.1058
1967.41	12.0211
1967.9	11.9328
1968.36	11.8311
1969.01	11.7078
1969.49	11.624
1969.97	11.548
1970.46	11.4862
1970.93	11.4519
1971.57	11.4588
1972.05	11.4161
1972.54	11.3782
1973.02	11.3956
1973.49	11.5406
1974.13	12.0026
1974.61	12.5175
1975.1	12.9089
1975.57	13.252
1976.05	14.555
1976.53	17.1126
1977.18	19.6508
1977.66	20.19
1978.13	19.6591
1978.61	18.2888
1979.1	17.3833
1979.74	16.0158
1980.21	15.4222
1980.69	15.0901
1981.18	14.4528
1981.81	13.3806
1982.3	12.6681
1982.77	12.3106
1983.25	11.8558
1983.74	11.2782
1984.21	10.867
1984.85	10.3611
1985.33	10.2318
1985.81	10.1423
1986.3	9.75878
1986.77	9.55948
1987.25	9.34234
1987.89	9.1041
1988.38	8.9935
1988.86	8.89415
1989.33	8.88435
1989.81	10.3759
1990.45	18.2118
1990.94	18.0235
1991.41	12.4921
1991.89	10.0867
1992.38	10.0105
1992.86	10.2184
1993.5	10.4902
1993.97	10.5489
1994.45	10.5451
1994.94	10.5316
1995.41	10.5592
1996.05	10.5649
1996.53	10.5456
1997.01	10.5421
1997.5	10.5256
1997.97	10.5125
1998.61	10.4668
1999.09	10.4197
1999.58	10.3689
2000.06	10.2992
2000.53	10.2425
2001.01	10.1835
2001.5	10.1207
2002.14	10.0405
2002.61	9.97578
2003.09	9.93124
2003.58	9.88493
2004.06	9.68988
2004.7	9.41477
2005.17	8.9918
2005.65	8.37546
2006.14	7.69503
2006.61	7.01641
2007.09	5.69761
2007.73	4.32761
2008.22	3.95232
2008.7	3.87855
2009.17	3.84483
2009.65	4.43522
2010.29	5.50983
2010.78	6.33485
2011.26	6.93348
2011.73	7.61268
2012.21	8.16728
2012.7	8.58829
2013.34	9.15255
2013.81	9.56195
2014.29	9.99918
2014.78	10.482
2015.26	10.8899
2015.9	11.3322
2016.37	11.6079
2016.85	11.873
2017.34	12.1453
2017.81	12.3748
2018.45	12.6739
2018.93	12.8719
2019.42	12.8004
2019.9	12.6245
2020.37	12.5249
2020.85	12.4896
2021.49	8.37309
2021.98	7.38211
2022.45	10.9024
2022.93	13.9277
2023.42	15.0025
2023.9	15.0698
2024.54	15.0831
2025.01	14.9919
2025.49	14.8606
2025.98	14.7996
2026.46	14.7727
2027.1	14.7851
2027.57	14.7799
2028.05	14.7972
2028.54	14.8542
2029.01	14.899
2029.65	14.9697
2030.13	15.016
2030.62	15.057
2031.1	15.1154
2031.57	15.172
2032.21	15.2647
2032.69	15.3272
2033.18	15.377
2033.65	15.4309
2034.13	15.4714
2034.77	15.5642
2035.26	15.5779
2035.74	15.2895
2036.21	14.9259
2036.69	14.8175
2037.18	14.8619
2037.82	10.6718
2038.3	3.95885
2038.77	2.84379
2039.26	5.41513
2039.9	10.4369
2040.38	13.2312
2040.85	14.7436
2041.33	15.3376
2041.82	15.5206
2042.46	16.0094
2042.94	16.5488
2043.41	17.0211
2043.89	17.2699
2044.38	17.1434
2044.85	17.0997
2045.33	17.0246
2045.97	16.8568
2046.46	16.9049
2046.94	16.8879
2047.41	16.7824
2047.89	16.597
2048.38	16.405
2049.02	16.2015
2049.49	16.0548
2049.97	15.9357
2050.46	15.8161
2050.94	15.7079
2051.58	15.6012
2052.05	15.5139
2052.53	15.4327
2053.02	15.3539
2053.5	15.2679
2054.14	15.1464
2054.61	15.0179
2055.09	14.8986
2055.58	14.7895
2056.05	14.6631
2056.53	14.5504
2057.17	14.4303
2057.66	14.3241
2058.14	14.2266
2058.61	14.1417
2059.09	14.0612
2059.58	13.9883
2060.22	13.8924
2060.69	13.7918
2061.17	13.7184
2061.66	13.6521
2062.3	13.5672
2062.78	13.5044
2063.25	13.4405
2063.73	13.3778
2064.22	13.3119
2064.86	13.2283
2065.34	13.108
2065.81	12.9885
2066.29	12.8598
2066.78	12.7178
2067.42	12.5291
2067.89	12.3698
2068.37	12.2306
2068.86	12.1051
2069.34	11.9895
2069.81	11.8841
2070.45	11.7668
2070.94	11.705
2071.42	11.6524
2071.89	11.6222
2072.53	11.6159
2073.01	11.6199
2073.5	11.6334
2073.98	11.6794
2074.45	11.725
2075.09	11.7709
2075.57	11.7968
2076.06	11.8149
2076.54	11.8324
2077.01	11.8399
2077.65	11.8569
2078.14	11.8468
2078.62	11.8359
2079.09	11.8163
2079.57	11.798
2080.21	11.7903
2080.7	11.7742
2081.18	11.758
2081.65	11.7397
2082.14	11.7303
2082.78	11.725
2083.26	11.7213
2083.73	11.7272
2084.21	11.7453
2084.7	11.7517
2085.34	11.7459
2085.82	11.7397
2086.29	11.7279
2086.77	11.7098
2087.26	11.697
2087.9	11.6817
2088.37	11.6518
2088.85	11.6221
2089.34	11.6178
2089.82	11.61
2090.29	11.5863
2090.93	11.5618
2091.41	11.5429
2091.9	11.5254
2092.38	11.509
2093.02	11.4987
2093.49	11.4898
2093.98	11.5143
2094.46	11.544
2094.93	11.568
2095.41	11.5749
2095.9	11.5536
2096.38	11.5033
2097.02	11.4136
2097.49	11.3478
2097.98	11.2783
2098.46	11.1995
2098.93	11.1326
2099.41	11.0652
2100.05	10.9666
2100.54	10.903
2101.02	10.8498
2101.49	10.7935
2101.97	10.7376
2102.46	10.6631
2103.1	10.5667
2103.58	10.5192
2104.05	10.4904
2104.54	10.4611
2105.02	10.4272
2105.49	10.3885
2106.13	10.3287
2106.61	10.266
2107.1	10.204
2107.58	10.1354
2108.05	10.0623
2108.53	9.98582
2109.18	9.90668
2109.66	9.85059
2110.13	9.81726
2110.61	9.7982
2111.1	9.78894
2111.74	9.79078
2112.22	9.79191
2112.69	9.79814
2113.18	9.81452
2113.66	9.82872
2114.3	9.85401
2114.77	9.85688
2115.25	9.89044
2115.74	9.9351
2116.22	9.96245
2116.86	9.98968
2117.33	9.99487
2117.81	10.0077
2118.3	10.022
2118.78	10.0501
2119.42	10.0939
2119.89	10.1079
2120.38	10.1311
2120.86	10.1592
2121.33	10.1864
2121.81	10.2111
2122.45	10.2533
2122.94	10.2679
2123.42	10.2828
2123.89	10.2857
2124.38	10.2913
2124.86	10.3013
2125.5	10.3092
2125.97	10.2948
2126.45	10.2849
2126.94	10.2846
2127.42	10.2689
2128.06	10.2637
2128.53	10.2548
2129.01	10.2484
2129.5	10.2624
2129.98	10.2855
2130.45	10.3071
2131.09	10.3368
2131.58	10.3673
2132.06	10.3796
2132.53	10.3967
2133.17	10.4088
2133.66	10.4066
2134.14	10.3933
2134.62	10.376
2135.09	10.355
2135.73	10.3298
2136.22	10.313
2136.7	10.2904
2137.17	10.2779
2137.65	10.2573
2138.29	10.2435
2138.78	10.2362
2139.26	10.2319
2139.73	10.2363
2140.22	10.2419
2140.7	10.2496
2141.34	10.2529
2141.82	10.2458
2142.29	10.2403
2142.78	10.2254
2143.42	10.1785
2143.9	10.1365
2144.37	10.0945
2144.85	10.0711
2145.34	10.058
2145.98	10.0397
2146.46	10.0274
2146.93	10.0045
2147.42	9.99373
2147.9	9.98397
2148.54	9.98658
2149.01	9.98378
2149.5	9.98252
2149.98	9.98612
2150.46	9.99106
2151.1	9.99972
2151.57	10.0108
2152.06	9.98546
2152.54	9.95611
2153.01	9.89557
2153.65	9.74678
2154.13	9.53685
2154.62	9.29292
2155.1	9.07034
2155.57	8.91451
2156.06	8.83065
2156.7	8.84706
2157.18	8.91242
2157.66	8.99065
2158.13	9.09938
2158.62	9.22106
2159.26	9.41262
2159.74	9.57489
2160.21	9.7195
2160.7	9.82492
2161.18	9.88858
2161.82	9.92783
2162.3	9.93089
2162.77	9.90662
2163.26	9.80478
2163.74	9.65234
2164.38	9.40407
2164.85	9.20958
2165.33	8.99465
2165.82	8.74323
2166.3	8.50244
2166.77	8.28489
2167.26	8.06501
2167.9	7.79097
2168.38	7.62255
2168.86	7.47927
2169.33	7.35068
2169.82	7.23513
2170.46	7.09641
2170.94	7.0087
2171.41	6.93103
2171.9	6.85216
2172.38	6.7738
2173.02	6.66547
2173.51	6.59084
2173.97	6.54031
2174.46	6.48559
2174.94	6.42961
2175.41	6.39502
2176.05	6.34175
2176.53	6.30923
2177.02	6.28841
2177.5	6.27137
2177.97	6.26842
2178.61	6.25777
2179.1	6.24916
2179.58	6.25028
2180.06	6.2607
2180.69	6.26578
2181.18	6.27578
2181.66	6.28568
2182.14	6.27356
2182.61	6.25965
2183.25	6.24378
2183.74	6.23252
2184.22	6.22519
2184.71	6.22394
2185.17	6.21711
2185.66	6.21104
2186.3	6.20947
2186.78	6.21033
2187.25	6.20817
2187.74	6.21835
2188.22	6.22218
2188.7	6.2254
2189.34	6.23748
2189.81	6.25978
2190.3	6.2805
2190.78	6.30298
2191.42	6.31568
2191.89	6.31478
2192.38	6.31322
2192.86	6.29679
2193.34	6.28141
2193.81	6.26358
2194.45	6.22678
2194.94	6.21038
2195.42	6.19431
2195.91	6.17002
2196.37	6.15097
2197.01	6.12375
2197.5	6.11451
2197.98	6.1142
2198.45	6.10994
2198.94	6.10222
2199.42	6.10149
2200.06	6.10638
2200.54	6.12343
2201.01	6.13719
2201.5	6.13068
2201.98	6.12119
2202.62	6.10728
2203.09	6.07578
2203.58	6.05014
2204.06	6.02857
2204.54	6.0114
2205.01	5.99194
2205.65	5.96578
2206.14	5.96034
2206.62	5.95794
2207.11	5.96025
2207.57	5.96968
2208.22	5.98878
2208.7	6.01167
2209.18	6.03488
2209.65	6.05736
2210.14	6.07836
2210.62	6.10188
2211.26	6.11841
2211.75	6.13243
2212.21	6.14519
2212.7	6.1517
2213.18	6.14447
2213.82	6.13745
2214.29	6.11778
2214.78	6.09919
2215.26	6.07739
2215.9	6.04519
2216.39	6.03031
2216.85	5.99841
2217.34	5.95862
2217.82	5.90568
2218.46	5.6584
2218.93	5.56778
2219.42	5.52643
2219.9	-7.76933
2220.38	-31.2416
2221.02	26.3647
2221.49	33.0758
2221.98	16.6274
2222.46	1.25832
2222.95	0.056509
2223.42	2.60302
2224.05	3.14178
2224.54	4.47223
2225.02	4.9264
2225.49	5.15433
2225.98	5.17186
2226.46	5.19002
2227.1	5.33035
2227.59	5.44345
2228.05	5.5537
2228.54	5.67904
2229.02	5.8123
2229.66	5.97477
2230.13	6.08885
2230.62	6.20357
2231.1	6.32033
2231.74	6.47241
2232.23	6.57041
2232.69	6.65606
2233.18	6.76252
2233.66	6.86983
2234.3	7.00958
2234.77	7.09578
2235.26	7.17722
2235.74	7.26182
2236.22	7.32839
2236.69	7.37466
2237.33	7.43578
2237.82	7.48188
2238.3	7.52089
2238.79	7.57428
2239.26	7.62346
2239.74	7.66974
2240.38	7.7384
2240.86	7.7934
2241.33	7.83747
2241.82	7.88331
2242.3	7.93486
2242.94	7.99172
2243.43	8.03685
2243.89	8.07682
2244.38	8.10078
2244.86	8.13564
2245.5	8.17341
2245.97	8.19278
2246.46	8.23174
2246.94	8.26926
2247.43	8.29949
2247.89	8.32765
2248.53	8.36478
2249.02	8.39817
2249.5	8.43969
2249.99	8.47638
2250.46	8.51284
2251.1	8.57078
2251.58	8.62177
2252.06	8.66921
2252.53	8.71783
2253.02	8.77013
2253.5	8.82037
2254.14	8.86262
2254.63	8.90541
2255.09	8.9387
2255.58	8.96635
2256.06	8.99718
2256.7	9.03018
2257.17	9.03679
2257.66	9.06497
2258.14	9.09822
2258.63	9.13314
2259.27	9.18132
2259.73	9.21278
2260.22	9.24985
2260.7	9.2959
2261.19	9.33847
2261.66	9.3886
2262.3	9.44778
2262.78	9.49304
2263.26	9.53538
2263.73	9.57085
2264.37	9.6218
2264.86	9.67164
2265.34	9.72631
2265.83	9.77685
2266.29	9.82198
2266.94	9.87479
2267.42	9.90909
2267.9	9.93515
2268.37	9.96446
2268.86	9.99253
2269.34	10.0172
2269.98	10.056
2270.47	10.0892
2270.94	10.1311
2271.42	10.176
2271.9	10.2233
2272.54	10.2973
2273.01	10.3558
2273.5	10.3994
2273.98	10.4385
2274.47	10.4844
2275.11	10.5462
2275.57	10.5898
2276.06	10.6238
2276.54	10.6528
2277.03	10.685
2277.67	10.732
2278.14	10.7828
2278.62	10.8346
2279.1	10.8864
2279.57	10.9509
2280.21	11.0418
2280.7	11.1101
2281.18	11.1774
2281.67	11.2472
2282.14	11.3176
2282.78	11.4118
2283.26	11.494
2283.74	11.5638
2284.21	11.6251
2284.7	11.6859
2285.18	11.7365
2285.82	11.799
2286.31	11.84
2286.77	11.8834
2287.26	11.9259
2287.74	11.9789
2288.38	12.0536
2288.87	12.1175
2289.34	12.174
2289.82	12.2367
2290.3	12.3027
2290.95	12.3866
2291.41	12.4588
2291.9	12.5237
2292.38	12.586
2292.87	12.656
2293.34	12.7364
2293.98	12.8298
2294.46	12.8853
2294.95	12.9382
2295.41	12.9869
2296.05	13.0378
2296.54	13.0741
2297.02	13.1147
2297.51	13.1458
2297.98	13.1638
2298.62	13.1908
2299.1	13.2117
2299.58	13.2302
2300.05	13.2448
2300.54	13.2771
2301.02	13.3064
2301.66	13.3432
2302.15	13.3983
2302.61	13.4617
2303.1	13.536
2303.58	13.6179
2304.22	13.7163
2304.71	13.7975
2305.18	13.8742
2305.66	13.9631
2306.15	14.0472
2306.61	14.1209
2307.1	14.19
2307.74	14.2604
2308.22	14.3155
2308.71	14.3729
2309.18	14.4243
2309.66	14.4767
2310.14	14.5316
2310.78	14.5946
2311.25	14.6488
2311.74	14.6994
2312.22	14.7426
2312.86	14.7992
2313.35	14.855
2313.81	14.8926
2314.3	14.9346
2314.78	14.9854
2315.42	15.053
2315.91	15.0952
2316.38	15.1419
2316.86	15.1959
2317.35	15.2473
2317.99	15.3367
2318.46	15.4218
2318.94	15.4989
2319.42	15.5811
2319.91	15.6576
2320.55	15.7516
2321.02	15.8278
2321.5	15.8897
2321.99	15.9079
2322.47	15.8564
2323.09	15.6738
2323.58	15.4663
2324.06	15.3063
2324.55	15.1523
2325.02	15.0589
2325.66	15.0258
2326.14	15.048
2326.63	15.1094
2327.11	15.2246
2327.58	15.407
2328.22	15.3206
2332.22	-75.0197
2332.7	-26.9381
2333.34	18.0215
2333.83	21.6058
2334.29	22.6956
2334.78	35.6093
2335.26	27.0419
2335.9	20.5953
2336.39	18.1383
2336.86	17.6013
2337.34	17.9085
2337.82	18.098
2338.47	25.7536
2338.93	122.529
2339.42	128.004
2339.9	-46.6746
2340.39	-125.361
2340.86	-75.1432
2341.5	12.0878
2341.98	15.8791
2342.47	15.7534
2342.95	15.6085
2343.42	15.5394
2343.9	15.5786
2344.54	15.6843
2345.03	15.7444
2345.5	15.7882
2345.98	15.8443
2346.46	15.9027
2347.1	15.9758
2347.59	16.0305
2348.06	16.085
2348.54	16.1443
2349.03	16.2009
2349.67	16.2745
2350.14	16.3268
2350.62	16.3781
2351.1	16.4311
2351.59	16.4716
2352.06	16.4994
2352.7	16.5168
2353.18	16.5406
2353.67	16.5551
2354.15	16.5707
2354.62	16.5981
2355.26	16.6168
2355.74	16.6163
2356.23	16.6232
2356.7	16.6343
2357.18	16.6446
2357.82	16.6611
2358.3	16.6701
2358.79	16.6702
2359.26	16.6707
2359.74	16.6812
2360.23	16.6817
2360.87	16.6867
2361.33	16.6948
2361.82	16.6962
2362.3	16.7063
2362.79	16.7223
2363.43	16.7333
2363.9	16.7408
2364.38	16.7562
2364.87	16.7636
2365.33	16.7803
2365.98	16.7858
2366.46	16.7834
2366.94	16.7856
2367.43	16.7861
2367.9	16.7765
2368.38	16.7558
2369.02	16.7138
2369.51	16.6897
2369.99	16.6558
2370.46	16.6213
2370.94	16.5831
2371.58	16.5309
2372.07	16.5072
2372.54	16.4949
2373.02	16.4749
2373.5	16.4658
2374.15	16.4634
2374.63	16.4542
2375.1	16.4431
2375.58	16.4306
2376.07	16.4141
2376.71	16.3628
2377.18	16.3408
2377.66	16.3193
2378.14	16.2899
2378.63	16.2638
2379.27	16.2451
2379.74	16.2268
2380.22	16.2129
2380.71	16.1982
2381.19	16.194
2381.81	16.1988
2382.3	16.2018
2382.78	16.1967
2383.27	16.1975
2383.74	16.2056
2384.38	16.2058
2384.86	16.2133
2385.34	16.204
2385.83	16.1834
2386.3	16.1686
2386.78	16.1586
2387.42	16.1305
2387.91	16.1004
2388.38	16.0707
2388.86	16.033
2389.34	15.9946
2389.99	15.9473
2390.47	15.9244
2390.94	15.9034
2391.42	15.8756
2391.91	15.8444
2392.55	15.7965
2393.01	15.7598
2393.5	15.7255
2393.98	15.6805
2394.47	15.6354
2395.11	15.5802
2395.58	15.5348
2396.06	15.4969
2396.55	15.4612
2397.19	15.4342
2397.67	15.4245
2398.14	15.417
2398.62	15.4131
2399.11	15.3953
2399.75	15.3676
2400.22	15.3508
2400.7	15.3272
2401.19	15.3011
2401.67	15.2697
2402.31	15.2397
2402.78	15.2188
2403.26	15.199
2403.75	15.1793
2404.22	15.1687
2404.86	15.1628
2405.34	15.1577
2405.82	15.1467
2406.31	15.1357
2406.78	15.1297
2407.42	15.1218
2407.9	15.1259
2408.39	15.1211
2408.87	15.1141
2409.5	15.1068
2409.98	15.1068
2410.46	15.0955
2410.95	15.0834
2411.42	15.0771
2411.9	15.0601
2412.54	15.0267
2413.03	15.0088
2413.51	14.9976
2413.98	14.9823
2414.46	14.956
2415.1	14.9285
2415.59	14.9065
2416.06	14.8767
2416.54	14.8641
2417.02	14.8569
2417.67	14.8525
2418.15	14.8426
2418.62	14.8345
2419.1	14.8307
2419.59	14.8238
2420.23	14.8134
2420.7	14.8098
2421.18	14.8009
2421.67	14.7854
2422.15	14.7698
2422.79	14.7593
2423.26	14.7428
2423.74	14.7309
2424.23	14.7224
2424.87	14.7045
2425.34	14.6938
2425.82	14.6812
2426.3	14.6713
2426.79	14.6591
2427.26	14.6477
2427.9	14.6288
2428.38	14.6115
2428.87	14.584
2429.35	14.5604
2429.99	14.5274
2430.46	14.5098
2430.94	14.5035
2431.43	14.5056
2431.9	14.4997
2432.38	14.497
2433.02	14.4967
2433.51	14.4977
2433.99	14.5074
2434.46	14.5144
2434.94	14.5171
2435.43	14.5136
2436.07	14.4948
2436.54	14.4808
2437.02	14.4628
2437.51	14.4416
2437.99	14.4207
2438.63	14.3874
2439.1	14.3498
2439.58	14.3194
2440.07	14.2926
2440.55	14.2606
2441.19	14.2182
2441.66	14.1858
2442.14	14.1574
2442.63	14.1396
2443.1	14.1337
2443.74	14.1308
2444.22	14.1185
2444.71	14.1202
2445.19	14.1257
2445.66	14.1267
2446.14	14.1197
2446.78	14.1076
2447.27	14.1066
2447.74	14.0947
2448.22	14.0766
2448.71	14.0639
2449.19	14.0519
2449.83	14.0162
2450.3	13.9878
2450.78	13.9697
2451.27	13.9521
2451.75	13.939
2452.39	13.9184
2452.86	13.9018
2453.34	13.8872
2453.83	13.8746
2454.3	13.8606
2454.94	13.8408
2455.42	13.8301
2455.91	13.8161
2456.39	13.8066
2456.86	13.7956
2457.5	13.7978
2457.98	13.8053
2458.47	13.8034
2458.94	13.8049
2459.42	13.8041
2459.91	13.7971
2460.55	13.7904
2461.03	13.7766
2461.5	13.7675
2461.98	13.7534
2462.47	13.7294
2463.11	13.6973
2463.58	13.6708
2464.06	13.6529
2464.54	13.6237
2465.19	13.6055
2465.67	13.5875
2466.14	13.5732
2466.62	13.5718
2467.11	13.5738
2467.75	13.5775
2468.23	13.5755
2468.7	13.5679
2469.19	13.5566
2469.67	13.5301
2470.31	13.5014
2470.78	13.4758
2471.26	13.4539
2471.75	13.4212
2472.39	13.3795
2472.87	13.3556
2473.34	13.339
2473.82	13.3314
2474.31	13.3353
2474.95	13.3297
2475.42	13.3328
2475.9	13.3415
2476.39	13.3413
2476.87	13.3368
2477.34	13.3334
2477.98	13.3228
2478.46	13.2981
2478.95	13.2657
2479.43	13.2307
2480.06	13.1978
2480.54	13.1738
2481.03	13.1413
2481.51	13.112
2481.98	13.0926
2482.62	13.0708
2483.1	13.0476
2483.59	13.0428
2484.07	13.0451
2484.54	13.044
2485.02	13.0467
2485.67	13.0564
2486.15	13.0494
2486.62	13.0399
2487.1	13.028
2487.59	13.0083
2488.23	12.9895
2488.71	12.9735
2489.18	12.957
2489.67	12.941
2490.15	12.9335
2490.79	12.9183
2491.26	12.9138
2491.74	12.8992
2492.23	12.8827
2492.71	12.8731
2493.18	12.8617
2493.82	12.8378
2494.3	12.8135
2494.79	12.7884
2495.27	12.769
2495.74	12.7614
2496.38	12.7418
2496.87	12.7294
2497.35	12.7229
2497.82	12.7183
2498.46	12.7218
2498.94	12.7256
2499.43	12.7358
2499.91	12.7492
2500.38	12.7607
2501.02	12.7568
2501.51	12.7516
2501.99	12.7425
2502.46	12.7334
2502.94	12.7177
2503.58	12.6862
2504.07	12.6584
2504.55	12.6335
2505.02	12.6085
2505.51	12.5886
2505.99	12.5673
2506.63	12.5474
2507.1	12.5398
2507.58	12.5361
2508.07	12.5306
2508.55	12.5236
2509.19	12.5283
2509.66	12.5288
2510.14	12.5174
2510.63	12.5062
2511.11	12.4861
2511.58	12.4592
2512.22	12.4168
2512.71	12.3754
2513.19	12.3391
2513.66	12.31
2514.3	12.2698
2514.78	12.2322
2515.27	12.1986
2515.75	12.1701
2516.22	12.1523
2516.86	12.1298
2517.35	12.1024
2517.83	12.0833
2518.3	12.076
2518.78	12.0784
2519.42	12.0746
2519.91	12.0805
2520.39	12.0774
2520.86	12.0546
2521.34	12.0243
2521.83	11.9646
2522.47	11.8625
2522.95	11.7709
2523.42	11.6826
2523.91	11.5921
2524.39	11.504
2524.86	11.4172
2525.5	11.3178
2525.98	11.2532
2526.47	11.2073
2526.95	11.2003
2527.42	11.199
2528.06	11.1298
2528.55	11.1016
2529.03	11.1771
2529.5	11.4081
2529.98	11.8249
2530.47	12.2629
2531.11	12.6714
2531.59	13.5013
2532.06	16.0871
2532.54	18.5501
2533.03	19.7656
2533.67	18.5901
2534.15	18.1852
2534.62	17.7265
2535.11	16.8069
2535.59	15.5613
2536.23	14.4123
2536.7	14.0298
2537.19	13.7037
2537.67	12.9525
2538.31	11.8033
2538.79	11.5396
2539.26	11.071
2539.75	10.5457
2540.23	10.1858
2540.87	9.72545
2541.34	9.48523
2541.82	9.36862
2542.31	9.03816
2542.79	8.65001
2543.43	8.26511
2543.9	8.18333
2544.39	8.17311
2544.87	8.0112
2545.34	7.99794
2545.82	13.3171
2546.46	18.7263
2546.95	14.2448
2547.43	11.198
2547.9	10.2264
2548.39	10.3006
2548.87	10.5003
2549.51	10.7272
2549.99	10.7527
2550.46	10.7653
2550.95	10.7261
2551.43	10.662
2552.07	10.5522
2552.54	10.4666
2553.02	10.347
2553.51	10.1983
2553.99	10.0569
2554.63	9.883
2555.1	9.7397
2555.59	9.59026
2556.07	9.42091
2556.54	9.25565
2557.18	9.04678
2557.66	8.88762
2558.15	8.72648
2558.63	8.56988
2559.1	8.42484
2559.74	8.14678
2560.23	7.8543
2560.71	7.52596
2561.2	7.0677
2561.66	6.55711
2562.15	5.96886
2562.79	4.95109
2563.27	3.70793
2563.74	3.0349
2564.23	2.92183
