KRAS_1uMGDP_G12D_GDP_D_4002 - 1_X	KRAS_1uMGDP_G12D_GDP_D_4002 - 1_Y	Fit on KRAS_1uMGDP_G12D_GDP_D_40_X	Fit on KRAS_1uMGDP_G12D_GDP_D_40_Y
58.0801	1.29033		
58.564	1.29749		
59.0488	1.30455		
59.689	1.30787		
60.1577	1.31994		
60.6421	1.32691		
61.126	1.32402		
61.6099	1.32161		
62.251	1.31985		
62.7197	1.33283		
63.2041	1.34521		
63.688	1.35628		
64.1567	1.36638		
64.6411	1.36792		
65.2808	1.36653		
65.7661	1.37194		
66.25	1.3761		
66.7188	1.37884		
67.2031	1.37548		
67.687	1.37828		
68.3281	1.38539		
68.812	1.39356		
69.2808	1.39626		
69.7651	1.39356		
70.4048	1.39793		
70.8901	1.39535		
71.3579	1.39303		
71.8418	1.40464		
72.3271	1.41439		
72.811	1.42111		
73.4512	1.43862		
73.9199	1.44365		
74.4038	1.45384		
74.8892	1.45787		
75.5288	1.47217		
75.998	1.4839		
76.4819	1.49826		
76.9658	1.50563		
77.4512	1.51961		
77.9189	1.52502		
78.5601	1.52292		
79.0439	1.5239		
79.5278	1.53236		
80.0117	1.53735		
80.6367	1.54711		
81.1221	1.55616		
81.606	1.56591		
82.0898	1.57059		
82.5591	1.57648		
83.043	1.57817		
83.6831	1.5817		
84.168	1.58733		
84.6519	1.59166		
85.1211	1.58852		
85.7607	1.58986		
86.2451	1.58596		
86.73	1.58627		
87.1978	1.59683		
87.6821	1.59662		
88.167	1.60304		
88.8071	1.60058		
89.291	1.60161		
89.7598	1.60661		
90.2441	1.60555		
90.729	1.61255		
91.3691	1.6117		
91.8379	1.62071		
92.3218	1.62978		
92.8062	1.63467		
93.291	1.63752		
93.9312	1.63744		
94.3999	1.6444		
94.8838	1.65263		
95.3682	1.66003		
95.8521	1.66928		
96.3208	1.68804		
96.9619	1.7039		
97.4458	1.7218		
97.9302	1.7347		
98.3989	1.74341		
98.8828	1.74131		
99.3672	1.73673		
100.008	1.74003		
100.492	1.74791		
100.961	1.75786		
101.445	1.76397		
101.929	1.76727		
102.57	1.77269		
103.038	1.77294		
103.523	1.76561		
104.007	1.75781		
104.491	1.75328		
105.132	1.7506		
105.6	1.75295		
106.084	1.75549		
106.569	1.75932		
107.053	1.76232		
107.693	1.75881		
108.162	1.75772		
108.646	1.74443		
109.131	1.68828		
109.599	1.62552		
110.084	1.58604		
110.724	1.53179		
111.208	1.56996		
111.693	1.6799		
112.161	1.68544		
112.645	1.71345		
113.286	1.7749		
113.77	1.81463		
114.239	1.86091		
114.723	1.89629		
115.207	1.93438		
115.692	1.96883		
116.332	2.01395		
116.801	2.04459		
117.285	2.16857		
117.769	2.22229		
118.41	2.27205		
118.878	3.27255		
119.363	6.16129		
119.847	2.42492		
120.331	1.99212		
120.8	1.98439		
121.44	2.05601		
121.924	2.04823		
122.409	2.02063		
122.893	1.99414		
123.362	1.97263		
123.846	1.95878		
124.33	1.93878		
124.971	1.92852		
125.439	1.92281		
125.924	1.92432		
126.408	1.93054		
126.892	1.93832		
127.533	1.94942		
128.001	1.94558		
128.485	1.9432		
128.97	1.94918		
129.454	1.95038		
129.923	1.96049		
130.563	1.96794		
131.047	1.96983		
131.532	1.96919		
132	1.96552		
132.485	1.96956		
132.969	1.97109		
133.609	1.96461		
134.094	1.95526		
134.562	1.95343		
135.046	1.95522		
135.531	1.96164		
136.171	1.96407		
136.64	1.96916		
137.124	1.97291		
137.608	1.97509		
138.093	1.98406		
138.561	1.98502		
139.202	1.98779		
139.686	1.98613		
140.17	1.97682		
140.639	1.96396		
141.123	1.96128		
141.607	1.95498		
142.248	1.94447		
142.732	1.93611		
143.201	1.93258		
143.685	1.92995		
144.169	1.9267		
144.81	1.9203		
145.294	1.91016		
145.763	1.90036		
146.247	1.89343		
146.731	1.88175		
147.2	1.87835		
147.684	1.8759		
148.325	1.88108		
148.809	1.87499		
149.293	1.8742		
149.762	1.87802		
150.246	1.8814		
150.73	1.88151		
151.371	1.88403		
151.839	1.8798		
152.324	1.88901		
152.808	1.90047		
153.292	1.90799		
153.933	1.90337		
154.401	1.90499		
154.886	1.90332		
155.37	1.90596		
155.854	1.90925		
156.495	1.9117		
156.963	1.90733		
157.447	1.89902		
157.932	1.8866		
158.4	1.87162		
158.885	1.85011		
159.525	1.8259		
160.009	1.80262		
160.494	1.78561		
160.962	1.76446		
161.446	1.73668		
162.087	1.7112		
162.571	1.68567		
163.04	1.66794		
163.524	1.65091		
164.008	1.63314		
164.649	1.61246		
165.133	1.59686		
165.602	1.57283		
166.086	1.55664		
166.57	1.54636		
167.055	1.53684		
167.679	1.52436		
168.164	1.51552		
168.648	1.5104		
169.132	1.50313		
169.601	1.4944		
170.085	1.48397		
170.726	1.47338		
171.21	1.46279		
171.694	1.4631		
172.163	1.46227		
172.647	1.46416		
173.131	1.46288		
173.772	1.4866		
174.24	1.49683		
174.725	1.50858		
175.209	1.51659		
175.693	1.52386		
176.334	1.53304		
176.802	1.54131		
177.287	1.55485		
177.771	1.56333		
178.255	1.57436		
178.724	1.58703		
179.364	1.60015		
179.848	1.60591		
180.333	1.60711		
180.801	1.60583		
181.286	1.59664		
181.77	1.59785		
182.41	1.60858		
182.895	1.61562		
183.363	1.62011		
183.848	1.63324		
184.332	1.65209		
184.972	1.6646		
185.441	1.67446		
185.925	1.67911		
186.409	1.67388		
186.894	1.6701		
187.534	1.67263		
188.003	1.67725		
188.487	1.68152		
188.971	1.68935		
189.44	1.69511		
190.08	1.71045		
190.565	1.72224		
191.049	1.72366		
191.533	1.73222		
192.002	1.73764		
192.642	1.74347		
193.127	1.74818		
193.611	1.74488		
194.095	1.74243		
194.564	1.73909		
195.048	1.73485		
195.688	1.72646		
196.173	1.72478		
196.641	1.71282		
197.126	1.69747		
197.61	1.69375		
198.25	1.69342		
198.735	1.69153		
199.203	1.69455		
199.688	1.69704		
200.172	1.68723		
200.64	1.68569		
201.281	1.69157		
201.765	1.6965		
202.249	1.70303		
202.734	1.69644		
203.202	1.69815		
203.687	1.69691		
204.327	1.69239		
204.811	1.68835		
205.296	1.69055		
205.764	1.69104		
206.249	1.68627		
206.889	1.6844		
207.373	1.68152		
207.842	1.68623		
208.326	1.68204		
208.81	1.67718		
209.451	1.66625		
209.935	1.65358		
210.404	1.64098		
210.888	1.63289		
211.372	1.62711		
212.013	1.62311		
212.481	1.61894		
212.966	1.61424		
213.45	1.61441		
213.934	1.61894		
214.403	1.61447		
215.043	1.62408		
215.528	1.62993		
216.012	1.63182		
216.496	1.64164		
216.965	1.64282		
217.449	1.65169		
218.09	1.66638		
218.574	1.67611		
219.042	1.68993		
219.527	1.69386		
220.011	1.69472		
220.651	1.69344		
221.136	1.69773		
221.604	1.70326		
222.089	1.70719		
222.573	1.71221		
223.213	1.7125		
223.682	1.72263		
224.166	1.73189		
224.65	1.73373		
225.135	1.73799		
225.775	1.74378		
226.244	1.75027		
226.728	1.7609		
227.212	1.76111		
227.853	1.76558		
228.322	1.76582		
228.806	1.75711		
229.29	1.75537		
229.774	1.75194		
230.243	1.73989		
230.883	1.72911		
231.368	1.73342		
231.852	1.72552		
232.336	1.72579		
232.805	1.7301		
233.445	1.73967		
233.93	1.73885		
234.414	1.73611		
234.882	1.73211		
235.367	1.72311		
236.007	1.72037		
236.491	1.71756		
236.976	1.71638		
237.444	1.70983		
237.929	1.71013		
238.413	1.71459		
239.053	1.71733		
239.522	1.71855		
240.006	1.7155		
240.491	1.71634		
240.975	1.72046		
241.615	1.73186		
242.084	1.74111		
242.568	1.74731		
243.052	1.75526		
243.537	1.76521		
244.005	1.76926		
244.646	1.78727		
245.13	1.78759		
245.614	1.78135		
246.083	1.78101		
246.567	1.78141		
247.051	1.77111		
247.692	1.76957		
248.176	1.77086		
248.645	1.76719		
249.129	1.77775		
249.613	1.78476		
250.254	1.79336		
250.722	1.79918		
251.207	1.80552		
251.691	1.81228		
252.175	1.82086		
252.816	1.82289		
253.284	1.82419		
253.769	1.82506		
254.253	1.81885		
254.737	1.81412		
255.206	1.81304		
255.846	1.81011		
256.331	1.8034		
256.815	1.79161		
257.283	1.78066		
257.768	1.7679		
258.252	1.76367		
258.892	1.75236		
259.377	1.74637		
259.845	1.74229		
260.33	1.74329		
260.814	1.74685		
261.283	1.75028		
261.923	1.75846		
262.407	1.77037		
262.892	1.77483		
263.376	1.77337		
263.844	1.76656		
264.329	1.76532		
264.969	1.75771		
265.453	1.75685		
265.922	1.75528		
266.406	1.75611		
266.891	1.75959		
267.531	1.76054		
268.015	1.76148		
268.484	1.76287		
268.968	1.76552		
269.452	1.76982		
269.937	1.76359		
270.577	1.75945		
271.046	1.75991		
271.53	1.74989		
272.014	1.74535		
272.483	1.74066		
272.967	1.72538		
273.452	1.71214		
274.092	1.70941		
274.576	1.70017		
275.045	1.6889		
275.529	1.68158		
276.013	1.67111		
276.654	1.66935		
277.123	1.66852		
277.607	1.6743		
278.091	1.67133		
278.575	1.67035		
279.216	1.67327		
279.684	1.67328		
280.169	1.67311		
280.653	1.67017		
281.137	1.67292		
281.778	1.67746		
282.246	1.6753		
282.731	1.68078		
283.215	1.69069		
283.684	1.70128		
284.324	1.70422		
284.808	1.70411		
285.293	1.70003		
285.777	1.69411		
286.245	1.69911		
286.73	1.69632		
287.37	1.69211		
287.854	1.68787		
288.323	1.68522		
288.807	1.67937		
289.292	1.67533		
289.776	1.67523		
290.416	1.67019		
290.885	1.67217		
291.369	1.67676		
291.853	1.67603		
292.338	1.6772		
292.978	1.68342		
293.447	1.69343		
293.931	1.69681		
294.415	1.69943		
294.884	1.7084		
295.525	1.71018		
296.009	1.71238		
296.493	1.71419		
296.977	1.71645		
297.446	1.71436		
298.086	1.7109		
298.571	1.71055		
299.055	1.71247		
299.524	1.71793		
300.008	1.72651		
300.648	1.7283		
301.133	1.73582		
301.617	1.74313		
302.085	1.75354		
302.57	1.76674		
303.054	1.77559		
303.694	1.77352		
304.163	1.7774		
304.647	1.7823		
305.132	1.77862		
305.616	1.78419		
306.256	1.79001		
306.725	1.79824		
307.209	1.80411		
307.694	1.80549		
308.334	1.80299		
308.818	1.80221		
309.287	1.8043		
309.771	1.80011		
310.255	1.79594		
310.896	1.79047		
311.365	1.78854		
311.849	1.78791		
312.333	1.79392		
312.817	1.79311		
313.458	1.79987		
313.926	1.80738		
314.411	1.81613		
314.895	1.825		
315.364	1.83683		
316.004	1.84745		
316.488	1.85769		
316.973	1.86482		
317.457	1.86805		
317.926	1.87105		
318.41	1.87292		
318.894	1.87434		
319.535	1.87386		
320.019	1.87686		
320.487	1.8742		
320.972	1.8677		
321.456	1.86752		
322.096	1.86111		
322.565	1.85766		
323.049	1.86051		
323.534	1.86434		
324.174	1.87154		
324.658	1.88338		
325.127	1.88475		
325.611	1.89548		
326.096	1.90385		
326.564	1.91089		
327.205	1.9274		
327.689	1.93298		
328.173	1.93533		
328.657	1.9366		
329.126	1.93538		
329.61	1.94005		
330.251	1.93991		
330.735	1.94236		
331.204	1.94538		
331.688	1.94272		
332.172	1.93641		
332.813	1.91833		
333.297	1.90936		
333.766	1.90511		
334.25	1.90032		
334.734	1.89834		
335.375	1.88095		
335.859	1.86543		
336.327	1.8641		
336.812	1.85537		
337.296	1.86158		
337.765	1.87309		
338.405	1.88599		
338.889	1.88438		
339.374	1.88975		
339.858	1.90206		
340.327	1.91941		
340.967	1.94377		
341.451	1.96239		
341.936	1.96719		
342.404	1.97331		
342.888	1.97909		
343.529	1.97937		
344.013	1.97974		
344.497	1.97094		
344.966	1.96711		
345.45	1.95937		
345.935	1.96115		
346.575	1.96606		
347.059	1.97537		
347.528	1.98162		
348.012	1.98647		
348.497	1.9896		
349.137	1.99935		
349.606	1.99823		
350.09	1.9957		
350.574	1.99026		
351.058	1.99186		
351.527	1.98617		
352.168	1.97941		
352.652	1.97504		
353.136	1.97242		
353.605	1.97039		
354.089	1.96857		
354.729	1.96171		
355.214	1.9637		
355.698	1.96336		
356.167	1.96061		
356.651	1.97125		
357.135	1.97157		
357.776	1.97469		
358.26	1.96984		
358.728	1.96474		
359.213	1.97147		
359.697	1.97235		
360.166	1.97334		
360.806	1.97111		
361.29	1.9681		
361.775	1.95603		
362.259	1.9515		
362.728	1.94548		
363.368	1.93531		
363.852	1.92911		
364.337	1.92678		
364.805	1.92394		
365.289	1.91998		
365.93	1.92191		
366.414	1.92352		
366.898	1.92617		
367.367	1.92747		
367.851	1.9258		
368.492	1.92992		
368.976	1.92411		
369.445	1.9264		
369.929	1.92757		
370.569	1.93511		
371.054	1.93788		
371.538	1.94269		
372.007	1.94111		
372.491	1.94461		
372.975	1.94573		
373.616	1.95199		
374.1	1.95774		
374.569	1.9587		
375.053	1.95854		
375.537	1.95719		
376.006	1.95757		
376.646	1.96864		
377.13	1.97651		
377.615	1.97811		
378.099	1.97868		
378.568	1.97992		
379.208	1.96111		
379.692	1.95432		
380.177	1.95411		
380.645	1.95527		
381.13	1.95964		
381.77	1.9717		
382.254	1.97851		
382.738	1.97694		
383.207	1.98086		
383.691	1.99331		
384.332	1.99635		
384.816	1.99964		
385.3	2.0102		
385.769	2.01611		
386.253	2.02373		
386.738	2.03235		
387.378	2.03294		
387.847	2.02889		
388.331	2.03212		
388.815	2.03815		
389.299	2.03269		
389.94	2.02988		
390.409	2.0253		
390.893	2.01808		
391.377	2.01735		
391.846	2.01455		
392.33	2.01391		
392.97	2.00418		
393.455	1.99799		
393.939	1.99927		
394.408	1.99332		
394.892	1.99532		
395.376	1.99934		
396.017	1.99986		
396.485	2.00853		
396.97	2.0189		
397.454	2.03252		
397.938	2.04243		
398.407	2.05741		
399.047	2.07191		
399.531	2.07876		
400.016	2.08439		
400.5	2.08904		
400.969	2.0965		
401.453	2.0963		
402.093	2.08919		
402.578	2.0853		
403.046	2.08572		
403.531	2.08471		
404.015	2.08779		
404.655	2.0903		
405.139	2.09612		
405.608	2.09475		
406.092	2.09452		
406.577	2.09835		
407.217	2.09987		
407.701	2.09735		
408.17	2.09756		
408.654	2.0887		
409.139	2.08152		
409.779	2.07911		
410.248	2.07129		
410.732	2.06937		
411.216	2.07485		
411.857	2.07516		
412.341	2.08463		
412.81	2.0935		
413.294	2.10233		
413.778	2.11035		
414.419	2.12678		
414.887	2.13582		
415.371	2.13858		
415.856	2.14509		
416.34	2.14861		
416.809	2.14308		
417.449	2.14383		
417.933	2.14929		
418.418	2.14361		
418.886	2.14366		
419.371	2.13771		
420.011	2.12997		
420.495	2.12211		
420.98	2.11511		
421.448	2.10601		
421.932	2.10598		
422.417	2.10957		
423.057	2.10765		
423.541	2.10844		
424.01	2.10248		
424.494	2.10785		
424.979	2.10536		
425.619	2.11594		
426.088	2.11406		
426.572	2.11431		
427.056	2.11011		
427.54	2.11161		
428.009	2.10411		
428.65	2.1033		
429.134	2.09343		
429.618	2.09197		
430.087	2.09055		
430.571	2.0975		
431.055	2.10451		
431.696	2.10265		
432.18	2.10195		
432.649	2.10845		
433.133	2.1132		
433.617	2.11483		
434.258	2.1235		
434.726	2.12316		
435.211	2.12021		
435.695	2.12072		
436.179	2.1301		
436.648	2.13928		
437.132	2.15651		
437.773	2.17531		
438.257	2.18403		
438.741	2.18743		
439.21	2.19309		
439.694	2.20454		
440.334	2.21133		
440.819	2.21403		
441.287	2.20399		
441.772	2.19296		
442.256	2.17569		
442.74	2.16086		
443.381	2.14619		
443.849	2.14317		
444.333	2.14197		
444.818	2.14211		
445.458	2.14104		
445.927	2.14522		
446.411	2.14682		
446.895	2.15711		
447.38	2.1626		
447.848	2.1724		
448.489	2.17576		
448.973	2.17353		
449.457	2.17434		
449.942	2.17746		
450.41	2.17836		
450.894	2.18253		
451.535	2.19672		
452.019	2.20703		
452.488	2.21281		
452.972	2.21677		
453.613	2.2215		
454.097	2.21946		
454.581	2.21842		
455.05	2.21899		
455.534	2.22096		
456.174	2.22334		
456.659	2.23518		
457.127	2.24861		
457.612	2.26051		
458.096	2.27087		
458.736	2.28137		
459.221	2.28704		
459.689	2.28632		
460.173	2.28552		
460.658	2.29299		
461.142	2.28979		
461.783	2.28469		
462.251	2.28749		
462.735	2.28972		
463.22	2.29352		
463.688	2.29811		
464.173	2.3005		
464.813	2.299		
465.297	2.30334		
465.782	2.30427		
466.25	2.29671		
466.734	2.29191		
467.375	2.28885		
467.859	2.28958		
468.328	2.29723		
468.812	2.30011		
469.296	2.29873		
469.937	2.30011		
470.421	2.30185		
470.89	2.30256		
471.374	2.31293		
471.858	2.32317		
472.499	2.3356		
472.967	2.33971		
473.452	2.35471		
473.936	2.36523		
474.42	2.37293		
475.061	2.37961		
475.529	2.38246		
476.014	2.38905		
476.498	2.39232		
476.982	2.39885		
477.623	2.40513		
478.091	2.41038		
478.575	2.41332		
479.06	2.42636		
479.7	2.4303		
480.169	2.42538		
480.653	2.42011		
481.137	2.41733		
481.622	2.4081		
482.262	2.40828		
482.731	2.41325		
483.215	2.41252		
483.699	2.41185		
484.34	2.40511		
484.808	2.40162		
485.293	2.40751		
485.777	2.41067		
486.261	2.41623		
486.902	2.4327		
487.37	2.43834		
487.855	2.44839		
488.339	2.45264		
488.823	2.46045		
489.448	2.46533		
489.932	2.46824		
490.416	2.4644		
490.901	2.45927		
491.369	2.45245		
491.854	2.45542		
492.494	2.45939		
492.978	2.46065		
493.463	2.46537		
493.931	2.46711		
494.416	2.46581		
495.056	2.46702		
495.54	2.47243		
496.009	2.47599		
496.493	2.46804		
496.977	2.46855		
497.618	2.48095		
498.102	2.48636		
498.571	2.49148		
499.055	2.49318		
499.539	2.49919		
500.18	2.50194		
500.648	2.50827		
501.133	2.51611		
501.617	2.52449		
502.101	2.53427		
502.57	2.53935		
503.21	2.54732		
503.695	2.55011		
504.179	2.55873		
504.663	2.56437		
505.132	2.56986		
505.616	2.58503		
506.256	2.60959		
506.741	2.61727		
507.209	2.61892		
507.694	2.62759		
508.178	2.63256		
508.662	2.6337		
509.303	2.64362		
509.771	2.64048		
510.256	2.63563		
510.74	2.62768		
511.208	2.62227		
511.849	2.6155		
512.333	2.61451		
512.817	2.60892		
513.302	2.60736		
513.942	2.62061		
514.411	2.63326		
514.895	2.64372		
515.379	2.65299		
515.864	2.6699		
516.488	2.68406		
516.973	2.6925		
517.457	2.69655		
517.941	2.69652		
518.582	2.69836		
519.05	2.70163		
519.535	2.70164		
520.019	2.70499		
520.503	2.70285		
520.972	2.6939		
521.612	2.68638		
522.097	2.68285		
522.581	2.67411		
523.049	2.6675		
523.534	2.66571		
524.174	2.66391		
524.658	2.6604		
525.143	2.6656		
525.611	2.67465		
526.096	2.67651		
526.736	2.68011		
527.22	2.69009		
527.705	2.69489		
528.173	2.69072		
528.657	2.687		
529.142	2.67952		
529.782	2.67861		
530.251	2.68047		
530.735	2.67958		
531.219	2.67956		
531.704	2.67963		
532.344	2.68588		
532.813	2.6903		
533.297	2.68689		
533.781	2.69011		
534.25	2.70011		
534.89	2.69738		
535.375	2.69905		
535.859	2.70857		
536.343	2.70636		
536.984	2.70666		
537.452	2.71054		
537.937	2.70171		
538.421	2.70136		
538.889	2.70328		
539.374	2.70237		
540.014	2.70451		
540.498	2.70655		
540.983	2.70311		
541.451	2.69883		
541.936	2.69516		
542.576	2.6949		
543.06	2.68153		
543.529	2.68165		
544.013	2.68577		
544.498	2.68781		
544.982	2.69336		
545.622	2.70648		
546.091	2.70988		
546.575	2.71325		
547.059	2.72183		
547.544	2.7206		
548.184	2.72598		
548.653	2.72851		
549.137	2.72811		
549.621	2.72661		
550.262	2.72519		
550.73	2.73099		
551.215	2.73136		
551.699	2.72914		
552.183	2.72636		
552.824	2.72863		
553.292	2.72605		
553.777	2.72647		
554.261	2.7334		
554.73	2.73707		
555.214	2.75442		
555.854	2.76568		
556.339	2.77533		
556.823	2.77719		
557.291	2.77151		
557.776	2.77632		
558.26	2.78008		
558.9	2.78966		
559.385	2.79728		
559.853	2.80223		
560.338	2.80689		
560.822	2.80486		
561.29	2.80349		
561.931	2.79587		
562.415	2.7865		
562.899	2.76666		
563.384	2.75285		
563.852	2.74129		
564.337	2.74232		
564.977	2.75033		
565.461	2.75082		
565.93	2.76022		
566.414	2.7683		
566.899	2.77433		
567.383	2.77936		
568.023	2.79136		
568.492	2.79866		
568.976	2.80738		
569.46	2.8124		
570.101	2.82342		
570.585	2.82837		
571.054	2.83511		
571.538	2.83925		
572.022	2.84219		
572.491	2.83806		
573.131	2.83758		
573.616	2.82718		
574.1	2.82626		
574.584	2.82828		
575.053	2.83234		
575.537	2.83812		
576.178	2.84454		
576.662	2.85475		
577.13	2.86139		
577.615	2.87051		
578.099	2.87838		
578.739	2.88825		
579.224	2.88719		
579.692	2.89005		
580.177	2.90025		
580.661	2.90495		
581.301	2.90803		
581.77	2.91511		
582.254	2.92211		
582.739	2.92418		
583.223	2.92311		
583.863	2.92069		
584.332	2.91605		
584.816	2.90831		
585.3	2.90973		
585.785	2.90354		
586.425	2.90221		
586.894	2.90328		
587.378	2.90692		
587.862	2.90659		
588.331	2.91739		
588.971	2.91728		
589.456	2.91731		
589.94	2.9177		
590.424	2.91469		
591.065	2.9118		
591.533	2.91229		
592.018	2.90932		
592.502	2.91052		
592.971	2.91328		
593.455	2.91131		
594.095	2.90766		
594.58	2.90852		
595.064	2.91494		
595.532	2.9185		
596.017	2.92691		
596.501	2.92687		
597.141	2.92764		
597.626	2.92571		
598.094	2.92192		
598.579	2.92007		
599.219	2.92185		
599.703	2.92411		
600.172	2.9233		
600.656	2.91631		
601.141	2.91587		
601.625	2.91469		
602.265	2.90885		
602.734	2.90619		
603.218	2.90042		
603.702	2.90211		
604.171	2.90855		
604.812	2.90938		
605.296	2.91137		
605.78	2.90888		
606.264	2.90611		
606.733	2.89693		
607.373	2.88556		
607.858	2.87858		
608.342	2.87211		
608.826	2.86361		
609.295	2.86256		
609.779	2.8638		
610.42	2.86333		
610.904	2.86561		
611.372	2.87446		
611.857	2.87558		
612.341	2.87185		
612.825	2.88238		
613.466	2.8949		
613.934	2.91287		
614.419	2.92301		
614.903	2.92809		
615.372	2.92211		
616.012	2.91899		
616.496	2.9168		
616.981	2.90826		
617.465	2.8986		
617.933	2.88475		
618.574	2.87573		
619.058	2.86289		
619.542	2.86305		
620.011	2.86332		
620.495	2.8673		
620.98	2.87751		
621.62	2.90094		
622.104	2.91694		
622.573	2.93181		
623.057	2.95292		
623.542	2.96157		
624.182	2.98898		
624.666	3.00871		
625.135	3.01936		
625.619	3.02364		
626.103	3.03522		
626.572	3.04146		
627.213	3.04535		
627.697	3.04644		
628.181	3.05156		
628.665	3.05673		
629.134	3.04834		
629.618	3.04316		
630.259	3.03246		
630.743	3.03403		
631.212	3.02616		
631.696	3.02826		
632.18	3.03252		
632.664	3.02637		
633.305	3.03253		
633.774	3.03454		
634.258	3.04111		
634.742	3.04417		
635.226	3.04692		
635.867	3.04602		
636.335	3.04511		
636.82	3.04433		
637.304	3.0337		
637.773	3.02928		
638.257	3.03531		
638.897	3.04224		
639.382	3.05018		
639.866	3.06394		
640.334	3.06541		
640.819	3.06881		
641.303	3.07081		
641.943	3.06258		
642.412	3.06356		
642.896	3.0685		
643.381	3.06455		
643.865	3.06628		
644.334	3.07306		
644.974	3.07141		
645.458	3.08218		
645.943	3.08435		
646.427	3.08437		
646.895	3.08339		
647.38	3.08894		
648.02	3.09074		
648.504	3.08619		
648.973	3.08528		
649.457	3.08044		
649.942	3.07828		
