subtracted_X	subtracted_Y	specific_X	specific_Y	blank_X	blank_Y
1740.04	5.555	1107.22	4.211	1107.22	1.043
1740.68	5.387	1107.71	4.085	1107.71	0.95
1741.17	5.247	1108.19	3.963	1108.19	0.854
1741.64	5.107	1108.66	3.845	1108.66	0.759
1742.12	4.966	1109.15	3.722	1109.15	0.661
1742.61	4.832	1109.79	3.565	1109.79	0.547
1743.09	4.701	1110.27	3.445	1110.27	0.454
1743.73	4.535	1110.75	3.333	1110.75	0.369
1744.2	4.412	1111.22	3.224	1111.22	0.285
1744.68	4.298	1111.71	3.127	1111.71	0.205
1745.17	4.203	1112.35	2.999	1112.35	0.095
1745.64	4.123	1112.83	2.906	1112.83	7.00E-03
1746.28	4.03	1113.3	2.834	1113.3	-0.059
1746.76	3.97	1113.79	2.778	1113.79	-0.08
1747.24	3.919	1114.43	2.726	1114.43	-0.055
1747.73	3.876	1114.91	2.725	1114.91	8.00E-03
1748.2	3.849	1115.39	2.754	1115.39	0.098
1748.68	3.824	1115.86	2.814	1115.86	0.206
1749.32	3.803	1116.35	2.9	1116.35	0.325
1749.81	3.788	1116.83	3.024	1116.83	0.462
1750.28	3.778	1117.47	3.196	1117.47	0.634
1750.76	3.772	1117.96	3.346	1117.96	0.765
1751.24	3.765	1118.42	3.485	1118.42	0.894
1751.73	3.762	1118.91	3.616	1118.91	1.018
1752.2	3.762	1119.39	3.735	1119.39	1.131
1752.84	3.766	1120.03	3.872	1120.03	1.273
1753.32	3.773	1120.5	3.948	1120.5	1.368
1753.81	3.782	1120.99	4.015	1120.99	1.456
1754.29	3.774	1121.47	4.074	1121.47	1.54
1754.93	3.761	1121.95	4.113	1121.95	1.613
1755.4	3.742	1122.59	4.058	1122.59	1.623
1755.88	3.717	1123.06	4.003	1123.06	1.621
1756.37	3.695	1123.55	3.936	1123.55	1.617
1756.84	3.673	1124.03	3.869	1124.03	1.624
1757.48	3.643	1124.5	3.825	1124.5	1.661
1757.96	3.625	1124.98	3.808	1124.98	1.713
1758.45	3.608	1125.63	3.818	1125.63	1.802
1758.93	3.595	1126.11	3.863	1126.11	1.9
1759.4	3.589	1126.59	3.932	1126.59	2.004
1759.88	3.589	1127.06	3.993	1127.06	2.108
1760.52	3.585	1127.55	4.028	1127.55	2.191
1761.01	3.599	1128.03	4.043	1128.03	2.239
1761.48	3.604	1128.67	4.005	1128.67	2.254
1761.96	3.608	1129.16	3.924	1129.16	2.217
1762.44	3.633	1129.63	3.818	1129.63	2.159
1762.93	3.659	1130.11	3.682	1130.11	2.063
1763.57	3.683	1130.59	3.525	1130.59	1.945
1764.04	3.704	1131.23	3.305	1131.23	1.762
1764.52	3.725	1131.7	3.119	1131.7	1.599
1765.01	3.727	1132.19	2.934	1132.19	1.438
1765.49	3.721	1132.67	2.747	1132.67	1.273
1766.13	3.713	1133.16	2.566	1133.16	1.098
1766.6	3.696	1133.62	2.394	1133.62	0.917
1767.08	3.682	1134.26	2.18	1134.26	0.683
1767.57	3.662	1134.75	2.015	1134.75	0.491
1768.04	3.638	1135.23	1.855	1135.23	0.31
1768.68	3.599	1135.7	1.702	1135.7	0.129
1769.16	3.568	1136.19	1.548	1136.19	-0.056
1769.65	3.541	1136.83	1.347	1136.83	-0.293
1770.13	3.521	1137.31	1.189	1137.31	-0.474
1770.6	3.505	1137.8	1.032	1137.8	-0.654
1771.08	3.494	1138.26	0.882	1138.26	-0.825
1771.72	3.478	1138.75	0.737	1138.75	-0.983
1772.21	3.466	1139.39	0.543	1139.39	-1.18
1772.68	3.455	1139.87	0.39	1139.87	-1.329
1773.16	3.443	1140.34	0.244	1140.34	-1.469
1773.65	3.432	1140.82	0.102	1140.82	-1.603
1774.13	3.412	1141.31	-0.035	1141.31	-1.734
1774.77	3.397	1141.79	-0.163	1141.79	-1.859
1775.24	3.383	1142.43	-0.33	1142.43	-2.013
1775.72	3.368	1142.9	-0.443	1142.9	-2.126
1776.21	3.362	1143.39	-0.553	1143.39	-2.235
1776.69	3.358	1143.87	-0.657	1143.87	-2.342
1777.32	3.346	1144.36	-0.745	1144.36	-2.44
1777.8	3.341	1144.82	-0.831	1144.82	-2.544
1778.29	3.339	1145.46	-0.937	1145.46	-2.679
1778.77	3.337	1145.95	-1.001	1145.95	-2.779
1779.24	3.331	1146.43	-1.06	1146.43	-2.874
1779.88	3.327	1146.9	-1.116	1146.9	-2.96
1780.36	3.318	1147.39	-1.177	1147.39	-3.046
1780.85	3.309	1148.03	-1.25	1148.03	-3.155
1781.33	3.299	1148.51	-1.316	1148.51	-3.238
1781.8	3.29	1148.99	-1.378	1148.99	-3.302
1782.44	3.29	1149.46	-1.445	1149.46	-3.366
1782.92	3.28	1149.95	-1.517	1149.95	-3.43
1783.41	3.275	1150.59	-1.605	1150.59	-3.503
1783.88	3.275	1151.07	-1.681	1151.07	-3.561
1784.36	3.266	1151.54	-1.752	1151.54	-3.618
1784.85	3.257	1152.03	-1.818	1152.03	-3.666
1785.49	3.253	1152.51	-1.888	1152.51	-3.712
1785.97	3.246	1152.99	-1.957	1152.99	-3.764
1786.44	3.234	1153.64	-2.049	1153.64	-3.838
1786.92	3.217	1154.1	-2.112	1154.1	-3.884
1787.41	3.21	1154.59	-2.169	1154.59	-3.934
1787.89	3.205	1155.07	-2.227	1155.07	-3.987
1788.52	3.193	1155.71	-2.292	1155.71	-4.048
1789	3.185	1156.2	-2.342	1156.2	-4.099
1789.48	3.18	1156.67	-2.388	1156.67	-4.152
1789.97	3.178	1157.15	-2.427	1157.15	-4.194
1790.44	3.174	1157.63	-2.465	1157.63	-4.241
1791.08	3.179	1158.1	-2.499	1158.1	-4.282
1791.56	3.183	1158.74	-2.547	1158.74	-4.335
1792.05	3.186	1159.23	-2.585	1159.23	-4.372
1792.53	3.189	1159.71	-2.62	1159.71	-4.4
1793	3.202	1160.2	-2.658	1160.2	-4.429
1793.48	3.244	1160.66	-2.704	1160.66	-4.459
1794.13	3.471	1161.31	-2.764	1161.31	-4.496
1794.61	3.485	1161.79	-2.805	1161.79	-4.516
1795.08	3.394	1162.27	-2.847	1162.27	-4.533
1795.56	62.85	1162.74	-2.886	1162.74	-4.549
1796.05	28.862	1163.23	-2.928	1163.23	-4.567
1796.53	-14.207	1163.87	-2.978	1163.87	-4.596
1797.17	-74.731	1164.35	-3.012	1164.35	-4.616
1797.64	-66.927	1164.83	-3.046	1164.83	-4.637
1798.12	-37.462	1165.3	-3.062	1165.3	-4.657
1798.61	-18.823	1165.79	-3.08	1165.79	-4.681
1799.25	-6.863	1166.27	-3.098	1166.27	-4.699
1799.72	-0.687	1166.91	-3.129	1166.91	-4.731
1800.2	2.807	1167.38	-3.147	1167.38	-4.756
1800.69	4.257	1167.87	-3.163	1167.87	-4.775
1801.17	4.401	1168.35	-3.18	1168.35	-4.799
1801.81	4.315	1168.83	-3.195	1168.83	-4.821
1802.28	4.442	1169.47	-3.219	1169.47	-4.86
1802.76	4.649	1169.94	-3.229	1169.94	-4.886
1803.25	4.829	1170.43	-3.253	1170.43	-4.912
1803.73	5.015	1170.91	-3.281	1170.91	-4.935
1804.2	5.194	1171.4	-3.31	1171.4	-4.953
1804.84	5.427	1171.86	-3.344	1171.86	-4.966
1805.32	5.607	1172.51	-3.387	1172.51	-4.974
1805.81	5.767	1172.99	-3.429	1172.99	-4.952
1806.28	5.916	1173.47	-3.478	1173.47	-4.91
1806.76	6.051	1173.94	-3.555	1173.94	-4.869
1807.25	6.177	1174.43	-3.65	1174.43	-4.844
1807.73	6.303	1175.07	-3.874	1175.07	-4.925
1808.37	6.447	1175.55	-4.095	1175.55	-5.065
1808.84	6.548	1176.04	-4.317	1176.04	-5.243
1809.32	6.642	1176.5	-4.526	1176.5	-5.423
1809.81	6.735	1176.99	-4.695	1176.99	-5.594
1810.28	6.824	1177.63	-4.868	1177.63	-5.772
1810.92	6.934	1178.11	-4.948	1178.11	-5.855
1811.4	7.012	1178.58	-4.979	1178.58	-5.883
1811.89	7.082	1179.07	-4.941	1179.07	-5.846
1812.37	7.146	1179.55	-4.846	1179.55	-5.755
1812.84	7.213	1180.04	-4.655	1180.04	-5.614
1813.32	7.277	1180.68	-4.339	1180.68	-5.332
1813.96	7.357	1181.14	-4.032	1181.14	-5.029
1814.45	7.424	1181.63	-3.714	1181.63	-4.698
1814.93	7.48	1182.11	-3.369	1182.11	-4.324
1815.4	7.529	1182.6	-3.013	1182.6	-3.919
1815.89	7.59	1183.24	-2.536	1183.24	-3.355
1816.37	7.639	1183.71	-2.161	1183.71	-2.884
1817.01	7.7	1184.19	-1.829	1184.19	-2.429
1817.48	7.756	1184.67	-1.525	1184.67	-1.984
1817.96	7.811	1185.14	-1.247	1185.14	-1.559
1818.45	7.862	1185.63	-0.996	1185.63	-1.16
1818.93	7.906	1186.27	-0.715	1186.27	-0.677
1819.4	7.945	1186.75	-0.526	1186.75	-0.321
1820.04	8.004	1187.24	-0.362	1187.24	0
1820.53	8.048	1187.7	-0.215	1187.7	0.295
1821.01	8.092	1188.19	-0.079	1188.19	0.575
1821.48	8.132	1188.67	0.054	1188.67	0.838
1821.96	8.159	1189.31	0.223	1189.31	1.148
1822.45	8.183	1189.78	0.349	1189.78	1.369
1823.09	8.202	1190.27	0.465	1190.27	1.57
1823.57	8.237	1190.75	0.583	1190.75	1.756
1824.04	8.266	1191.39	0.721	1191.39	1.959
1824.52	8.305	1191.88	0.817	1191.88	2.095
1825.01	8.331	1192.34	0.895	1192.34	2.207
1825.65	8.368	1192.83	0.962	1192.83	2.312
1826.13	8.406	1193.31	1.024	1193.31	2.407
1826.6	8.441	1193.95	1.086	1193.95	2.519
1827.09	8.475	1194.42	1.136	1194.42	2.595
1827.57	8.507	1194.91	1.177	1194.91	2.657
1828.21	8.548	1195.39	1.215	1195.39	2.708
1828.68	8.577	1195.88	1.243	1195.88	2.75
1829.16	8.606	1196.34	1.259	1196.34	2.794
1829.65	8.646	1196.98	1.277	1196.98	2.835
1830.13	8.687	1197.47	1.287	1197.47	2.861
1830.6	8.74	1197.95	1.309	1197.95	2.892
1831.24	8.801	1198.44	1.334	1198.44	2.92
1831.72	8.855	1198.91	1.36	1198.91	2.941
1832.21	8.905	1199.39	1.379	1199.39	2.959
1832.68	8.941	1200.03	1.39	1200.03	2.972
1833.16	8.977	1200.51	1.405	1200.51	2.994
1833.65	9.013	1201	1.424	1201	3.003
1834.29	9.067	1201.47	1.446	1201.47	3.007
1834.77	9.105	1202.11	1.473	1202.11	3.011
1835.24	9.144	1202.59	1.484	1202.59	3.011
1835.72	9.192	1203.08	1.491	1203.08	3.015
1836.21	9.23	1203.55	1.493	1203.55	3.023
1836.85	9.28	1204.03	1.496	1204.03	3.032
1837.32	9.327	1204.51	1.501	1204.51	3.045
1837.8	9.374	1205.15	1.502	1205.15	3.067
1838.29	9.416	1205.62	1.502	1205.62	3.078
1838.77	9.46	1206.11	1.505	1206.11	3.082
1839.41	9.525	1206.59	1.505	1206.59	3.091
1839.88	9.583	1207.07	1.506	1207.07	3.103
1840.36	9.639	1207.72	1.494	1207.72	3.109
1840.85	9.699	1208.19	1.494	1208.19	3.119
1841.33	9.76	1208.67	1.495	1208.67	3.121
1841.8	9.811	1209.15	1.498	1209.15	3.121
1842.44	9.866	1209.64	1.496	1209.64	3.119
1842.93	9.904	1210.11	1.502	1210.11	3.124
1843.41	9.929	1210.75	1.511	1210.75	3.118
1843.88	9.962	1211.23	1.522	1211.23	3.116
1844.36	9.992	1211.71	1.538	1211.71	3.112
1845	10.041	1212.18	1.556	1212.18	3.109
1845.49	10.08	1212.67	1.567	1212.67	3.109
1845.97	10.108	1213.31	1.568	1213.31	3.118
1846.44	10.141	1213.79	1.573	1213.79	3.125
1846.93	10.183	1214.28	1.576	1214.28	3.132
1847.56	10.248	1214.74	1.577	1214.74	3.138
1848.05	10.296	1215.23	1.578	1215.23	3.149
1848.52	10.34	1215.87	1.577	1215.87	3.157
1849	10.384	1216.35	1.577	1216.35	3.173
1849.49	10.426	1216.82	1.57	1216.82	3.186
1849.97	10.472	1217.31	1.579	1217.31	3.198
1850.61	10.542	1217.79	1.592	1217.79	3.213
1851.08	10.598	1218.43	1.615	1218.43	3.235
1851.56	10.654	1218.92	1.639	1218.92	3.242
1852.05	10.715	1219.39	1.661	1219.39	3.255
1852.53	10.777	1219.87	1.684	1219.87	3.269
1853.17	10.858	1220.35	1.694	1220.35	3.271
1853.64	10.919	1220.99	1.715	1220.99	3.272
1854.13	10.974	1221.48	1.746	1221.48	3.281
1854.61	11.028	1221.95	1.773	1221.95	3.288
1855.08	11.071	1222.43	1.797	1222.43	3.297
1855.72	11.136	1222.92	1.815	1222.92	3.304
1856.2	11.18	1223.56	1.839	1223.56	3.325
1856.69	11.223	1224.03	1.853	1224.03	3.339
1857.17	11.273	1224.51	1.861	1224.51	3.35
1857.64	11.322	1224.99	1.874	1224.99	3.369
1858.13	11.369	1225.48	1.89	1225.48	3.391
1858.77	11.431	1226.12	1.906	1226.12	3.43
1859.25	11.48	1226.59	1.908	1226.59	3.449
1859.72	11.526	1227.07	1.911	1227.07	3.471
1860.2	11.579	1227.56	1.918	1227.56	3.493
1860.69	11.631	1228.02	1.927	1228.02	3.513
1861.17	11.69	1228.51	1.929	1228.51	3.539
1861.81	11.764	1228.99	1.937	1228.99	3.557
1862.28	11.835	1229.63	1.956	1229.63	3.57
1862.77	11.901	1230.12	1.971	1230.12	3.581
1863.25	11.976	1230.58	1.997	1230.58	3.586
1863.73	12.043	1231.07	2.019	1231.07	3.589
1864.36	12.125	1231.55	2.043	1231.55	3.599
1864.84	12.189	1232.19	2.077	1232.19	3.607
1865.33	12.252	1232.66	2.103	1232.66	3.615
1865.81	12.313	1233.15	2.139	1233.15	3.629
1866.28	12.37	1233.63	2.177	1233.63	3.644
1866.92	12.442	1234.12	2.196	1234.12	3.657
1867.4	12.489	1234.76	2.21	1234.76	3.68
1867.89	12.533	1235.22	2.223	1235.22	3.705
1868.37	12.575	1235.71	2.233	1235.71	3.731
1868.84	12.624	1236.19	2.227	1236.19	3.749
1869.33	12.674	1236.68	2.232	1236.68	3.765
1869.97	12.738	1237.32	2.241	1237.32	3.784
1870.45	12.793	1237.79	2.24	1237.79	3.775
1870.92	12.852	1238.27	2.231	1238.27	3.748
1871.4	12.908	1238.76	2.189	1238.76	3.673
1871.89	12.967	1239.22	2.019	1239.22	3.292
1872.37	13.021	1239.71	1.602	1239.71	2.83
1873.01	13.076	1240.35	1.028	1240.35	2.385
1873.48	13.115	1240.83	-7.264	1240.83	-51.174
1873.96	13.156	1241.32	-95.416	1241.32	-105.699
1874.45	13.201	1241.79	-135.375	1241.79	-116.354
1874.93	13.241	1242.27	-143.094	1242.27	-79.612
1875.56	13.283	1242.76	-111.909	1242.76	-36.59
1876.04	13.318	1243.4	-61.418	1243.4	-15.251
1876.53	13.346	1243.86	-29.296	1243.86	-5.092
1877.01	13.38	1244.35	-14.046	1244.35	-0.964
1877.48	13.409	1244.83	-6.66	1244.83	0.765
1878.12	13.454	1245.32	-2.425	1245.32	0.976
1878.6	13.495	1245.79	-0.543	1245.79	0.849
1879.09	13.54	1246.43	-0.353	1246.43	0.689
1879.57	13.59	1246.91	-0.388	1246.91	0.718
1880.04	13.644	1247.39	-0.39	1247.39	0.7
1880.53	13.705	1247.88	-0.245	1247.88	0.654
1881.17	13.786	1248.35	-0.153	1248.35	0.576
1881.65	13.847	1248.83	-0.087	1248.83	0.476
1882.12	13.904	1249.47	-0.013	1249.47	0.325
1882.6	13.954	1249.96	0.028	1249.96	0.183
1883.09	14.008	1250.43	0.054	1250.43	0.032
1883.73	14.072	1250.91	0.06	1250.91	-0.125
1884.21	14.123	1251.55	0.052	1251.55	-0.331
1884.68	14.162	1252.03	0.038	1252.03	-0.498
1885.17	14.208	1252.52	0.017	1252.52	-0.655
1885.65	14.248	1252.99	-1.00E-03	1252.99	-0.808
1886.29	14.298	1253.47	-0.033	1253.47	-0.973
1886.76	14.341	1254.11	-0.085	1254.11	-1.174
1887.24	14.39	1254.59	-0.131	1254.59	-1.325
1887.73	14.443	1255.06	-0.18	1255.06	-1.464
1888.21	14.494	1255.55	-0.225	1255.55	-1.592
1888.85	14.566	1256.03	-0.279	1256.03	-1.724
1889.32	14.623	1256.67	-0.341	1256.67	-1.892
1889.81	14.685	1257.16	-0.387	1257.16	-2.019
1890.29	14.749	1257.63	-0.426	1257.63	-2.139
1890.77	14.81	1258.11	-0.464	1258.11	-2.253
1891.41	14.909	1258.59	-0.507	1258.59	-2.357
1891.88	14.978	1259.08	-0.55	1259.08	-2.462
1892.37	15.039	1259.72	-0.594	1259.72	-2.597
1892.85	15.104	1260.19	-0.626	1260.19	-2.698
1893.32	15.16	1260.67	-0.655	1260.67	-2.8
1893.8	15.223	1261.16	-0.681	1261.16	-2.885
1894.44	15.303	1261.63	-0.718	1261.63	-2.97
1894.93	15.37	1262.11	-0.754	1262.11	-3.054
1895.41	15.428	1262.75	-0.786	1262.75	-3.154
1895.88	15.482	1263.23	-0.809	1263.23	-3.233
1896.37	15.536	1263.72	-0.833	1263.72	-3.315
1896.85	15.592	1264.19	-0.86	1264.19	-3.393
1897.49	15.682	1264.67	-0.887	1264.67	-3.474
1897.96	15.736	1265.16	-0.915	1265.16	-3.553
1898.44	15.791	1265.8	-0.949	1265.8	-3.642
1898.93	15.848	1266.27	-0.967	1266.27	-3.706
1899.41	15.909	1266.75	-0.99	1266.75	-3.762
1900.05	15.994	1267.23	-1.016	1267.23	-3.814
1900.52	16.057	1267.72	-1.04	1267.72	-3.866
1901.01	16.117	1268.19	-1.05	1268.19	-3.91
1901.49	16.161	1268.83	-1.067	1268.83	-3.962
1901.97	16.209	1269.31	-1.084	1269.31	-4.002
1902.44	16.25	1269.8	-1.097	1269.8	-4.039
1903.08	16.303	1270.28	-1.111	1270.28	-4.076
1903.57	16.353	1270.75	-1.121	1270.75	-4.111
1904.05	16.39	1271.23	-1.13	1271.23	-4.149
1904.52	16.431	1271.87	-1.129	1271.87	-4.19
1905.01	16.464	1272.36	-1.133	1272.36	-4.224
1905.49	16.499	1272.83	-1.132	1272.83	-4.254
1906.13	16.541	1273.31	-1.133	1273.31	-4.286
1906.61	16.58	1273.79	-1.14	1273.79	-4.319
1907.08	16.61	1274.44	-1.139	1274.44	-4.367
1907.57	16.646	1274.92	-1.141	1274.92	-4.392
1908.05	16.68	1275.39	-1.138	1275.39	-4.426
1908.69	16.729	1275.87	-1.133	1275.87	-4.456
1909.16	16.763	1276.36	-1.123	1276.36	-4.483
1909.65	16.8	1276.82	-1.111	1276.82	-4.517
1910.13	16.844	1277.31	-1.09	1277.31	-4.547
1910.61	16.88	1277.95	-1.067	1277.95	-4.579
1911.25	16.932	1278.43	-1.047	1278.43	-4.606
1911.72	16.979	1278.92	-1.023	1278.92	-4.632
1912.21	17.027	1279.39	-0.997	1279.39	-4.648
1912.69	17.086	1279.87	-0.973	1279.87	-4.661
1913.18	17.121	1280.35	-0.958	1280.35	-4.676
1913.8	17.068	1281	-0.941	1281	-4.697
1914.28	26.294	1281.48	-0.927	1281.48	-4.716
1914.77	39.869	1281.95	-0.909	1281.95	-4.731
1915.25	10.151	1282.43	-0.897	1282.43	-4.759
1915.72	9.22	1282.92	-0.892	1282.92	-4.783
1916.2	14.36	1283.56	-0.875	1283.56	-4.817
1916.85	14.37	1284.03	-0.86	1284.03	-4.846
1917.33	14.382	1284.51	-0.839	1284.51	-4.878
1917.81	14.385	1284.99	-0.828	1284.99	-4.904
1918.28	14.414	1285.48	-0.812	1285.48	-4.926
1918.77	14.442	1285.95	-0.793	1285.95	-4.948
1919.25	14.481	1286.59	-0.772	1286.59	-4.973
1919.89	14.525	1287.07	-0.75	1287.07	-4.994
1920.36	14.558	1287.56	-0.73	1287.56	-5.022
1920.84	14.591	1288.03	-0.705	1288.03	-5.04
1921.33	14.619	1288.51	-0.68	1288.51	-5.053
1921.81	14.643	1288.99	-0.652	1288.99	-5.061
1922.28	14.663	1289.48	-0.628	1289.48	-5.066
1922.92	14.686	1290.12	-0.586	1290.12	-5.074
1923.41	14.705	1290.59	-0.557	1290.59	-5.084
1923.89	14.732	1291.07	-0.524	1291.07	-5.095
1924.36	14.759	1291.56	-0.498	1291.56	-5.105
1924.84	14.781	1292.04	-0.479	1292.04	-5.115
1925.33	14.8	1292.51	-0.458	1292.51	-5.133
1925.97	14.812	1293.15	-0.43	1293.15	-5.154
1926.45	14.815	1293.63	-0.415	1293.63	-5.174
1926.92	14.824	1294.12	-0.394	1294.12	-5.191
1927.41	14.844	1294.59	-0.361	1294.59	-5.204
1927.89	14.856	1295.07	-0.331	1295.07	-5.221
1928.53	14.884	1295.71	-0.296	1295.71	-5.241
1929.02	14.9	1296.19	-0.271	1296.19	-5.254
1929.48	14.923	1296.68	-0.231	1296.68	-5.264
1929.97	14.947	1297.15	-0.2	1297.15	-5.281
1930.45	14.973	1297.63	-0.17	1297.63	-5.297
1931.09	15.002	1298.12	-0.13	1298.12	-5.305
1931.56	15.026	1298.76	-0.093	1298.76	-5.323
1932.05	15.043	1299.23	-0.064	1299.23	-5.343
1932.53	15.058	1299.71	-0.033	1299.71	-5.365
1933.01	15.077	1300.19	3.00E-03	1300.19	-5.388
1933.65	15.096	1300.68	0.043	1300.68	-5.41
1934.12	15.103	1301.15	0.073	1301.15	-5.433
1934.61	15.091	1301.79	0.106	1301.79	-5.459
1935.09	15.073	1302.27	0.139	1302.27	-5.478
1935.56	15.061	1302.76	0.168	1302.76	-5.498
1936.05	15.043	1303.24	0.2	1303.24	-5.52
1936.69	15.024	1303.71	0.237	1303.71	-5.541
1937.17	15.013	1304.19	0.273	1304.19	-5.56
1937.65	14.995	1304.83	0.316	1304.83	-5.583
1938.12	14.984	1305.32	0.361	1305.32	-5.599
1938.61	14.977	1305.79	0.407	1305.79	-5.622
1939.09	14.971	1306.27	0.454	1306.27	-5.644
1939.73	14.971	1306.76	0.498	1306.76	-5.67
1940.21	14.981	1307.24	0.549	1307.24	-5.694
1940.68	14.986	1307.88	0.6	1307.88	-5.721
1941.17	14.997	1308.35	0.647	1308.35	-5.741
1941.81	15.019	1308.83	0.704	1308.83	-5.761
1942.29	15.035	1309.32	0.758	1309.32	-5.787
1942.76	15.056	1309.79	0.803	1309.79	-5.809
1943.25	15.072	1310.27	0.852	1310.27	-5.829
1943.73	15.087	1310.91	0.906	1310.91	-5.855
1944.21	15.09	1311.4	0.949	1311.4	-5.872
1944.85	15.104	1311.88	0.99	1311.88	-5.888
1945.32	15.109	1312.35	1.034	1312.35	-5.899
1945.81	15.111	1312.83	1.072	1312.83	-5.916
1946.29	15.114	1313.32	1.11	1313.32	-5.927
1946.76	15.1	1313.96	1.164	1313.96	-5.931
1947.24	15.079	1314.43	1.2	1314.43	-5.94
1947.89	15.056	1314.91	1.23	1314.91	-5.948
1948.37	15.029	1315.39	1.265	1315.39	-5.954
1948.85	15.007	1315.88	1.299	1315.88	-5.957
1949.32	14.983	1316.52	1.351	1316.52	-5.967
1949.81	14.961	1316.99	1.395	1316.99	-5.969
1950.29	14.937	1317.47	1.438	1317.47	-5.975
1950.93	14.913	1317.96	1.482	1317.96	-5.982
1951.42	14.9	1318.44	1.527	1318.44	-5.997
1951.89	14.897	1318.91	1.568	1318.91	-6.009
1952.37	14.896	1319.55	1.619	1319.55	-6.034
1952.85	14.894	1320.03	1.652	1320.03	-6.056
1953.32	14.897	1320.52	1.688	1320.52	-6.077
1953.96	14.91	1320.99	1.721	1320.99	-6.106
1954.45	14.916	1321.47	1.763	1321.47	-6.126
1954.93	14.921	1321.95	1.799	1321.95	-6.15
1955.42	14.916	1322.59	1.84	1322.59	-6.176
1955.88	14.906	1323.08	1.872	1323.08	-6.201
1956.37	14.902	1323.55	1.898	1323.55	-6.224
1957.01	14.896	1324.03	1.928	1324.03	-6.238
1957.49	14.889	1324.52	1.96	1324.52	-6.255
1957.96	14.88	1325	1.992	1325	-6.273
1958.44	14.866	1325.63	2.032	1325.63	-6.291
1958.93	14.843	1326.11	2.062	1326.11	-6.3
1959.41	14.821	1326.59	2.087	1326.59	-6.315
1960.06	14.796	1327.08	2.119	1327.08	-6.322
1960.52	14.772	1327.55	2.149	1327.55	-6.336
1961.01	14.747	1328.03	2.173	1328.03	-6.355
1961.49	14.728	1328.67	2.206	1328.67	-6.372
1961.98	14.704	1329.16	2.236	1329.16	-6.39
1962.6	14.67	1329.64	2.266	1329.64	-6.405
1963.08	14.653	1330.11	2.313	1330.11	-6.418
1963.57	14.635	1330.59	2.345	1330.59	-6.436
1964.05	14.622	1331.08	2.373	1331.08	-6.446
1964.52	14.602	1331.72	2.404	1331.72	-6.46
1965.01	14.58	1332.19	2.432	1332.19	-6.467
1965.65	14.552	1332.67	2.465	1332.67	-6.474
1966.13	14.537	1333.16	2.498	1333.16	-6.491
1966.61	14.523	1333.64	2.533	1333.64	-6.496
1967.08	14.507	1334.28	2.581	1334.28	-6.497
1967.57	14.482	1334.75	2.614	1334.75	-6.505
1968.05	14.458	1335.23	2.646	1335.23	-6.517
1968.69	14.415	1335.72	2.68	1335.72	-6.529
1969.16	14.393	1336.19	2.71	1336.19	-6.538
1969.65	14.37	1336.67	2.744	1336.67	-6.551
1970.13	14.349	1337.31	2.789	1337.31	-6.572
1970.61	14.327	1337.8	2.82	1337.8	-6.594
1971.08	14.309	1338.28	2.857	1338.28	-6.608
1971.72	14.289	1338.75	2.892	1338.75	-6.623
1972.21	14.271	1339.23	2.928	1339.23	-6.639
1972.69	14.258	1339.72	2.968	1339.72	-6.657
1973.18	14.236	1340.36	3.014	1340.36	-6.683
1973.65	14.212	1340.84	3.05	1340.84	-6.704
1974.13	14.189	1341.31	3.092	1341.31	-6.72
1974.77	14.155	1341.79	3.133	1341.79	-6.736
1975.25	14.138	1342.28	3.174	1342.28	-6.754
1975.72	14.125	1342.92	3.214	1342.92	-6.785
1976.21	14.117	1343.39	3.25	1343.39	-6.812
1976.69	14.106	1343.87	3.287	1343.87	-6.839
1977.33	14.095	1344.36	3.319	1344.36	-6.857
1977.82	14.087	1344.84	3.355	1344.84	-6.875
1978.29	14.079	1345.31	3.394	1345.31	-6.894
1978.77	14.061	1345.95	3.443	1345.95	-6.922
1979.25	14.037	1346.43	3.48	1346.43	-6.935
1979.72	14.005	1346.92	3.502	1346.92	-6.958
1980.36	13.963	1347.39	3.527	1347.39	-6.978
1980.85	13.937	1347.87	3.549	1347.87	-6.993
1981.33	13.918	1348.51	3.586	1348.51	-7.012
1981.81	13.895	1348.99	3.615	1348.99	-7.027
1982.28	13.875	1349.48	3.649	1349.48	-7.03
1982.77	13.861	1349.95	3.669	1349.95	-7.048
1983.41	13.83	1350.43	3.685	1350.43	-7.078
1983.89	13.808	1351.07	3.722	1351.07	-7.105
1984.36	13.798	1351.56	3.754	1351.56	-7.135
1984.85	13.793	1352.04	3.785	1352.04	-7.165
1985.33	13.796	1352.51	3.825	1352.51	-7.192
1985.81	13.797	1352.99	3.872	1352.99	-7.216
1986.45	13.785	1353.64	3.933	1353.64	-7.242
1986.92	13.782	1354.12	3.989	1354.12	-7.262
1987.41	13.781	1354.59	4.034	1354.59	-7.276
1987.89	13.786	1355.07	4.077	1355.07	-7.284
1988.38	13.792	1355.56	4.115	1355.56	-7.294
1989.02	13.798	1356.04	4.144	1356.04	-7.305
1989.48	13.803	1356.68	4.18	1356.68	-7.331
1989.97	13.808	1357.15	4.213	1357.15	-7.346
1990.45	13.818	1357.63	4.254	1357.63	-7.353
1990.92	13.826	1358.12	4.567	1358.12	-7.176
1991.56	13.834	1358.59	5.036	1358.59	-6.702
1992.05	13.825	1359.07	5.174	1359.07	-6.462
1992.53	13.812	1359.71	21.246	1359.71	7.777
